update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0133681,18,10,24,19,26,24,16,27,26,21,20,26,8,13,21,27,22,18,21,13
10,0.0317162,0,0,4,6,12,30,24,40,21,24,65,63,24,16,29,19,17,3,3,0
20,-0.0128605,0,0,0,2,6,35,36,52,21,37,66,57,32,19,23,8,6,0,0,0
30,-0.0169418,0,0,0,0,8,15,50,65,24,16,81,60,22,32,25,0,2,0,0,0
40,-0.0249839,0,0,0,0,1,18,45,82,26,36,61,45,21,40,22,3,0,0,0,0
50,0.035826,0,0,0,0,1,16,27,67,28,52,28,58,23,51,48,1,0,0,0,0
60,0.0466389,0,0,0,0,0,20,31,55,19,61,30,50,24,63,47,0,0,0,0,0
70,0.0347182,0,0,0,0,1,18,29,63,29,58,28,42,22,59,48,3,0,0,0,0
80,0.0390928,0,0,0,0,0,14,36,59,33,52,42,32,22,57,48,5,0,0,0,0
90,0.0250063,0,0,0,0,0,13,63,54,37,30,41,25,14,60,62,1,0,0,0,0
100,0.00849417,0,0,0,0,0,10,68,87,33,13,33,10,26,50,67,3,0,0,0,0
110,0.0177469,0,0,0,0,1,5,90,73,26,10,27,14,18,60,73,3,0,0,0,0
120,0.00551033,0,0,0,0,0,4,77,80,39,15,34,9,20,64,57,1,0,0,0,0
130,-0.0107255,0,0,0,0,0,5,116,43,37,16,34,11,21,58,59,0,0,0,0,0
140,-0.0334039,0,0,0,0,0,12,118,44,43,18,22,16,27,41,59,0,0,0,0,0
150,-0.00851715,0,0,0,0,0,15,108,32,34,23,35,11,54,34,50,4,0,0,0,0
160,-0.0343673,0,0,0,0,0,15,102,38,34,28,30,32,66,32,22,1,0,0,0,0
170,-0.018882,0,0,0,0,0,16,82,46,34,28,34,41,54,46,18,1,0,0,0,0
180,-0.00654942,0,0,0,0,0,6,72,64,36,31,28,24,75,47,17,0,0,0,0,0
190,0.0144957,0,0,0,0,0,17,70,35,49,26,26,28,65,56,28,0,0,0,0,0
200,-0.0102496,0,0,0,0,2,20,68,56,33,37,23,32,36,56,37,0,0,0,0,0
210,-0.0136761,0,0,0,0,0,24,74,49,43,30,17,33,40,61,28,1,0,0,0,0
220,0.00191021,0,0,0,0,0,16,73,53,48,31,13,17,36,84,29,0,0,0,0,0
230,0.0448328,0,0,0,0,0,17,67,40,28,35,11,24,56,88,34,0,0,0,0,0
240,0.0413799,0,0,0,0,0,25,60,36,44,24,2,33,54,91,31,0,0,0,0,0
250,0.014426,0,0,0,0,0,18,66,47,52,23,6,41,40,74,33,0,0,0,0,0
260,-0.0312812,0,0,0,0,0,22,69,76,46,22,6,43,25,54,37,0,0,0,0,0
270,0.0247679,0,0,0,0,0,7,56,56,61,25,11,41,45,57,41,0,0,0,0,0
280,0.00992871,0,0,0,0,0,12,48,69,46,37,16,31,73,21,46,1,0,0,0,0
290,0.0156675,0,0,0,0,1,3,49,61,52,43,16,33,73,40,29,0,0,0,0,0
300,0.0321326,0,0,0,0,0,8,50,30,45,47,25,57,102,17,18,1,0,0,0,0
