update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.00905014,22,18,21,17,17,23,18,19,21,18,27,16,19,22,20,13,26,25,21,17
10,0.0787156,0,1,6,8,3,21,25,27,23,41,62,26,46,32,42,13,10,7,2,5
20,0.0457384,0,0,0,0,4,27,29,34,35,34,54,48,58,25,46,6,0,0,0,0
30,0.0236339,0,0,0,0,0,26,31,26,35,57,71,43,49,30,30,2,0,0,0,0
40,0.00513881,0,0,0,0,0,19,38,45,21,70,70,42,38,34,19,4,0,0,0,0
50,-0.000493204,0,0,0,0,0,13,29,54,28,86,66,43,30,24,25,2,0,0,0,0
60,0.0151016,0,0,0,0,0,10,24,43,41,91,52,58,25,36,19,1,0,0,0,0
70,-0.00423095,0,0,0,0,0,9,29,37,55,95,51,61,17,32,14,0,0,0,0,0
80,-0.0306232,0,0,0,0,0,20,38,18,46,104,68,60,24,21,1,0,0,0,0,0
90,0.00536702,0,0,0,0,0,26,23,8,33,91,99,48,51,16,5,0,0,0,0,0
100,0.0145329,0,0,0,0,0,25,17,7,47,79,73,92,37,18,5,0,0,0,0,0
110,-0.0094246,0,0,0,0,0,38,26,6,37,94,71,73,11,31,13,0,0,0,0,0
120,0.00766276,0,0,0,0,0,29,23,2,43,100,59,83,15,33,13,0,0,0,0,0
130,0.0530576,0,0,0,0,0,26,10,5,49,63,74,81,23,51,18,0,0,0,0,0
140,0.0554723,0,0,0,0,3,13,4,10,54,86,59,82,20,49,20,0,0,0,0,0
150,0.0630589,0,0,0,0,4,5,3,13,53,112,48,47,39,53,23,0,0,0,0,0
160,0.0649481,0,0,0,0,1,0,2,14,63,109,65,49,13,54,30,0,0,0,0,0
170,0.100211,0,0,0,0,0,0,1,13,57,63,87,64,21,65,27,2,0,0,0,0
180,0.121569,0,0,0,0,0,0,0,1,66,67,66,74,15,66,41,4,0,0,0,0
190,0.0824737,0,0,0,0,0,0,0,0,61,117,60,68,12,46,34,2,0,0,0,0
200,0.0468958,0,0,0,0,0,0,0,1,82,145,41,54,19,28,26,4,0,0,0,0
210,0.0609743,0,0,0,0,0,0,0,8,70,134,56,49,8,40,31,4,0,0,0,0
220,0.0632983,0,0,0,0,0,0,0,3,64,105,80,86,17,18,25,2,0,0,0,0
230,0.0555204,0,0,0,0,0,0,0,6,71,106,95,47,21,24,29,1,0,0,0,0
240,0.0610484,0,0,0,0,0,0,0,3,52,108,120,53,13,20,29,2,0,0,0,0
250,0.0683037,0,0,0,0,0,0,0,11,40,123,100,47,20,19,39,1,0,0,0,0
260,0.0555495,0,0,0,0,0,0,0,9,51,119,95,50,36,27,13,0,0,0,0,0
270,0.0585656,0,0,0,0,0,0,0,10,46,111,104,51,41,26,11,0,0,0,0,0
280,0.0446533,0,0,0,0,0,0,0,9,60,108,106,39,39,27,12,0,0,0,0,0
290,0.0409498,0,0,0,0,0,0,0,13,61,114,119,21,20,38,14,0,0,0,0,0
300,0.0707526,0,0,0,0,0,0,1,20,52,74,136,12,29,51,25,0,0,0,0,0
310,0.0572031,0,0,0,0,0,0,4,28,72,59,108,24,26,47,32,0,0,0,0,0
320,0.0746373,0,0,0,0,0,0,10,27,45,70,93,40,31,62,19,3,0,0,0,0
330,0.0695641,0,0,0,0,0,3,2,36,39,65,97,58,34,52,14,0,0,0,0,0
340,0.0884397,0,0,0,0,0,6,1,10,20,100,99,64,34,41,25,0,0,0,0,0
350,0.0925362,0,0,0,0,0,2,0,5,26,104,107,64,26,33,33,0,0,0,0,0
360,0.110068,0,0,0,0,0,0,0,13,19,93,94,70,23,58,30,0,0,0,0,0
370,0.117698,0,0,0,0,0,0,0,7,8,107,92,81,24,44,37,0,0,0,0,0
380,0.0920205,0,0,0,0,0,0,0,4,14,108,122,78,15,35,24,0,0,0,0,0
390,0.0901133,0,0,0,0,0,0,0,3,5,103,144,85,12,25,23,0,0,0,0,0
400,0.0713483,0,0,0,0,0,0,0,2,25,93,149,88,5,17,21,0,0,0,0,0
410,0.0899245,0,0,0,0,0,0,0,0,20,101,129,89,19,5,36,1,0,0,0,0
420,0.048992,0,0,0,0,0,0,0,0,26,133,131,65,21,11,12,1,0,0,0,0
430,0.0497515,0,0,0,0,0,0,0,0,45,110,122,94,14,3,12,0,0,0,0,0
440,0.0493709,0,0,0,0,0,0,0,0,39,107,142,71,25,7,9,0,0,0,0,0
