update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0262836,20,24,24,16,22,13,22,22,22,20,27,19,21,16,25,14,13,24,16,20
10,0.00451018,3,0,1,0,0,2,2,0,2,351,24,0,2,5,3,1,2,2,0,0
20,0.000366204,0,0,0,0,0,1,0,0,0,374,23,0,0,2,0,0,0,0,0,0
30,0.000974671,0,0,0,0,0,0,0,0,0,373,26,0,0,1,0,0,0,0,0,0
40,-0.000264558,0,0,0,0,0,0,0,0,0,379,21,0,0,0,0,0,0,0,0,0
50,0.000426362,0,0,0,0,0,0,0,0,0,369,31,0,0,0,0,0,0,0,0,0
60,-1.7132e-05,0,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0,0
70,-0.000336734,0,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0,0
80,-0.000474861,0,0,0,0,0,0,0,0,0,385,15,0,0,0,0,0,0,0,0,0
90,0.000137925,0,0,0,0,0,0,0,0,0,379,21,0,0,0,0,0,0,0,0,0
100,0.000390106,0,0,0,0,0,0,0,0,0,370,30,0,0,0,0,0,0,0,0,0
110,-3.78285e-05,0,0,0,0,0,0,0,0,0,372,28,0,0,0,0,0,0,0,0,0
120,-3.51384e-05,0,0,0,0,0,0,0,0,0,379,21,0,0,0,0,0,0,0,0,0
130,-0.000243968,0,0,0,0,0,0,0,0,0,377,23,0,0,0,0,0,0,0,0,0
140,-6.48658e-05,0,0,0,0,0,0,0,0,0,377,23,0,0,0,0,0,0,0,0,0
150,-3.36734e-05,0,0,0,0,0,0,0,0,0,373,27,0,0,0,0,0,0,0,0,0
160,-8.08477e-05,0,0,0,0,0,0,0,0,0,377,23,0,0,0,0,0,0,0,0,0
