update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.00905014,22,18,21,17,17,23,18,19,21,18,27,16,19,22,20,13,26,25,21,17
10,-0.0887255,2,3,7,9,18,26,29,46,57,43,64,32,27,10,7,6,9,5,0,0
20,-0.0768533,0,0,0,4,7,25,45,61,58,30,75,44,26,9,15,0,1,0,0,0
30,-0.0773665,0,0,0,3,6,24,42,61,52,50,71,48,14,20,9,0,0,0,0,0
40,-0.0769895,0,0,0,0,6,12,51,82,35,38,90,54,19,8,5,0,0,0,0,0
50,-0.0847657,0,0,0,0,1,7,71,66,58,35,85,38,15,24,0,0,0,0,0,0
60,-0.130883,0,0,0,0,3,5,80,104,43,48,61,40,16,0,0,0,0,0,0,0
70,-0.0833019,0,0,0,0,0,3,43,81,69,55,86,36,27,0,0,0,0,0,0,0
80,-0.0985013,0,0,0,0,0,2,41,105,58,68,63,43,20,0,0,0,0,0,0,0
90,-0.069256,0,0,0,0,0,5,9,109,64,68,59,61,25,0,0,0,0,0,0,0
100,-0.0892771,0,0,0,0,0,12,13,97,80,81,52,45,20,0,0,0,0,0,0,0
110,-0.0644175,0,0,0,0,0,7,22,70,75,82,72,49,22,1,0,0,0,0,0,0
120,-0.0534074,0,0,0,0,0,1,17,62,110,58,68,61,21,2,0,0,0,0,0,0
130,-0.0678369,0,0,0,0,0,1,14,72,133,50,50,48,26,6,0,0,0,0,0,0
140,-0.0710168,0,0,0,0,0,0,18,72,119,70,48,41,31,1,0,0,0,0,0,0
150,-0.0682588,0,0,0,0,0,1,14,65,119,90,47,26,37,1,0,0,0,0,0,0
160,-0.0781771,0,0,0,0,0,0,15,79,122,82,43,22,30,7,0,0,0,0,0,0
170,-0.0726721,0,0,0,0,0,0,14,62,154,43,69,25,32,1,0,0,0,0,0,0
180,-0.080446,0,0,0,0,0,0,12,60,161,54,56,32,25,0,0,0,0,0,0,0
190,-0.0615785,0,0,0,0,0,0,9,62,138,56,75,38,22,0,0,0,0,0,0,0
200,-0.0848547,0,0,0,0,0,0,8,63,149,75,67,24,14,0,0,0,0,0,0,0
210,-0.0719656,0,0,0,0,0,0,11,48,151,66,83,20,21,0,0,0,0,0,0,0
220,-0.0687076,0,0,0,0,0,0,13,40,160,77,52,26,22,10,0,0,0,0,0,0
230,-0.0508219,0,0,0,0,0,2,11,45,131,78,50,47,14,22,0,0,0,0,0,0
240,-0.0400906,0,0,0,0,0,3,9,42,139,73,32,54,8,40,0,0,0,0,0,0
250,-0.0641513,0,0,0,0,0,2,12,51,162,63,32,43,7,26,2,0,0,0,0,0
260,-0.0613947,0,0,0,0,0,1,4,52,164,74,31,43,14,16,1,0,0,0,0,0
270,-0.0696745,0,0,0,0,0,7,6,46,154,94,28,23,28,11,3,0,0,0,0,0
280,-0.0763584,0,0,0,0,0,5,5,55,145,110,20,24,25,7,4,0,0,0,0,0
290,-0.0915783,0,0,0,0,0,7,1,60,169,87,35,12,23,6,0,0,0,0,0,0
300,-0.112942,0,0,0,0,0,6,4,66,165,104,33,13,7,2,0,0,0,0,0,0
310,-0.127498,0,0,0,0,4,5,14,81,152,82,46,10,2,4,0,0,0,0,0,0
320,-0.146248,0,0,0,0,4,14,15,100,137,70,52,4,1,3,0,0,0,0,0,0
330,-0.126689,0,0,0,0,0,8,17,112,118,75,45,12,2,11,0,0,0,0,0,0
340,-0.156825,0,0,0,0,0,15,21,114,132,87,15,3,6,7,0,0,0,0,0,0
350,-0.161224,0,0,0,0,0,19,25,133,96,84,30,8,0,5,0,0,0,0,0,0
360,-0.13839,0,0,0,0,0,14,29,119,91,91,24,14,0,14,4,0,0,0,0,0
370,-0.153477,0,0,0,0,0,17,16,133,104,88,20,18,0,2,2,0,0,0,0,0
380,-0.138854,0,0,0,0,2,27,11,115,87,101,30,16,1,2,8,0,0,0,0,0
390,-0.134723,0,0,0,0,1,31,23,86,106,80,33,24,8,1,7,0,0,0,0,0
400,-0.142419,0,0,0,0,0,32,24,78,120,102,11,17,3,5,8,0,0,0,0,0
410,-0.128349,0,0,0,0,4,20,20,90,94,110,24,20,8,3,7,0,0,0,0,0
420,-0.116928,0,0,0,0,0,25,19,78,79,132,45,5,6,3,8,0,0,0,0,0
430,-0.126794,0,0,0,0,1,26,19,85,80,119,47,14,2,2,5,0,0,0,0,0
440,-0.122758,0,0,0,0,0,12,43,81,48,135,64,15,2,0,0,0,0,0,0,0
450,-0.112102,0,0,0,0,0,10,53,76,31,124,70,35,1,0,0,0,0,0,0,0
460,-0.0886421,0,0,0,0,0,9,33,70,44,119,86,38,1,0,0,0,0,0,0,0
470,-0.105981,0,0,0,0,0,12,34,79,52,116,78,26,3,0,0,0,0,0,0,0
480,-0.0747659,0,0,0,0,0,7,27,63,49,123,85,44,2,0,0,0,0,0,0,0
490,-0.107089,0,0,0,0,0,17,35,82,58,84,80,42,2,0,0,0,0,0,0,0
500,-0.0927187,0,0,0,0,1,17,36,54,86,84,63,50,9,0,0,0,0,0,0,0
510,-0.103128,0,0,0,0,0,13,53,67,59,83,65,50,10,0,0,0,0,0,0,0
520,-0.122174,0,0,0,0,0,10,68,65,69,82,61,35,10,0,0,0,0,0,0,0
