update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.00256205,16,26,16,24,23,18,15,22,22,22,13,22,19,25,18,18,16,24,21,20
10,-0.084212,3,7,2,8,13,36,37,50,45,57,20,30,39,19,21,1,1,8,1,2
20,-0.0901753,0,0,0,3,4,41,48,67,54,45,21,40,49,6,18,3,0,1,0,0
30,-0.0865179,0,0,0,0,0,71,33,48,65,56,11,40,33,10,27,6,0,0,0,0
40,-0.0971688,0,0,0,0,2,82,33,31,64,66,23,29,23,13,29,5,0,0,0,0
50,-0.0360015,0,0,0,0,0,43,20,27,79,80,30,52,14,23,29,3,0,0,0,0
60,-0.0664544,0,0,0,0,1,63,24,28,68,59,56,45,11,12,29,4,0,0,0,0
70,-0.0549098,0,0,0,0,0,33,23,68,54,58,49,69,11,16,16,3,0,0,0,0
80,-0.115421,0,0,0,0,6,52,19,75,67,60,48,49,2,11,11,0,0,0,0,0
90,-0.118619,0,0,0,0,2,38,41,60,74,64,43,75,0,1,2,0,0,0,0,0
100,-0.122013,0,0,0,0,3,43,43,46,91,48,56,61,1,3,5,0,0,0,0,0
110,-0.091093,0,0,0,0,9,39,38,42,63,69,34,78,8,10,10,0,0,0,0,0
120,-0.102311,0,0,0,0,4,50,43,37,65,75,20,80,13,4,9,0,0,0,0,0
130,-0.0845766,0,0,0,0,8,35,39,27,69,92,24,79,13,7,7,0,0,0,0,0
140,-0.0839213,0,0,0,0,7,47,41,18,69,88,22,49,36,11,12,0,0,0,0,0
150,-0.0446604,0,0,0,0,3,38,30,18,50,114,35,45,39,18,10,0,0,0,0,0
160,-0.0199757,0,0,0,0,3,31,21,25,64,98,27,45,44,21,19,2,0,0,0,0
170,-0.02948,0,0,0,1,2,33,15,30,72,101,36,25,41,22,20,2,0,0,0,0
180,-0.0494512,0,0,0,0,5,39,16,33,66,97,50,27,30,18,19,0,0,0,0,0
190,-0.0195586,0,0,0,1,1,25,14,25,81,83,56,32,53,25,4,0,0,0,0,0
200,-0.0149387,0,0,0,0,2,23,17,16,74,100,48,39,47,33,1,0,0,0,0,0
210,-0.0159396,0,0,0,0,4,43,20,22,52,75,46,22,56,58,2,0,0,0,0,0
220,-0.0298686,0,0,0,0,3,36,20,29,41,121,46,7,57,39,1,0,0,0,0,0
230,-0.0112989,0,0,0,0,2,10,3,47,70,132,38,5,48,40,5,0,0,0,0,0
240,0.0150654,0,0,0,0,0,0,0,60,82,101,22,11,83,38,3,0,0,0,0,0
250,0.0136692,0,0,0,0,0,0,0,85,76,64,36,11,67,54,7,0,0,0,0,0
260,0.0513759,0,0,0,0,0,0,2,56,76,57,44,25,65,67,8,0,0,0,0,0
270,0.0622411,0,0,0,0,0,0,3,44,74,54,51,44,55,72,3,0,0,0,0,0
280,0.032932,0,0,0,0,0,0,0,55,87,55,54,36,52,57,4,0,0,0,0,0
290,0.0071737,0,0,0,0,0,0,0,67,101,40,63,48,29,46,6,0,0,0,0,0
300,-0.00205344,0,0,0,0,0,0,0,80,95,48,46,57,26,37,11,0,0,0,0,0
310,-0.0258498,0,0,0,0,0,0,0,83,124,38,34,59,20,36,6,0,0,0,0,0
320,-0.0503166,0,0,0,0,0,0,1,124,97,39,40,48,18,21,12,0,0,0,0,0
330,0.0262277,0,0,0,0,0,0,4,103,72,31,36,40,31,33,49,1,0,0,0,0
340,-0.010644,0,0,0,0,0,0,7,117,84,21,34,47,33,25,28,4,0,0,0,0
350,-0.0198628,0,0,0,0,0,0,8,111,102,22,24,46,34,25,26,2,0,0,0,0
360,0.0183707,0,0,0,0,0,0,6,96,61,34,54,52,42,12,42,1,0,0,0,0
370,0.0185427,0,0,0,0,0,0,5,92,76,33,42,56,31,28,36,1,0,0,0,0
380,0.0191386,0,0,0,0,0,0,11,64,110,27,42,40,34,29,43,0,0,0,0,0
390,-0.00672498,0,0,0,0,0,0,16,77,119,13,28,52,36,40,19,0,0,0,0,0
400,0.00360985,0,0,0,0,0,0,13,85,105,6,30,54,46,49,12,0,0,0,0,0
410,-0.00541879,0,0,0,0,0,2,27,76,101,10,15,53,67,39,10,0,0,0,0,0
420,-0.000410661,0,0,0,0,0,2,32,60,90,20,22,78,63,17,16,0,0,0,0,0
430,0.00499173,0,0,0,0,0,12,11,81,65,24,27,83,73,7,17,0,0,0,0,0
440,-0.0252071,0,0,0,0,3,21,11,66,87,14,44,88,42,10,14,0,0,0,0,0
