update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0133681,18,10,24,19,26,24,16,27,26,21,20,26,8,13,21,27,22,18,21,13
10,-0.128432,1,0,5,10,22,35,40,62,73,35,25,39,26,1,7,9,2,3,3,2
20,-0.0960087,0,0,0,4,10,12,45,89,64,50,32,49,16,2,22,5,0,0,0,0
30,-0.0856922,0,0,0,0,0,16,66,86,54,45,34,50,14,5,28,2,0,0,0,0
40,-0.0657093,0,0,0,0,0,23,92,52,41,38,28,62,20,0,40,4,0,0,0,0
50,-0.075534,0,0,0,0,1,30,81,53,38,50,31,44,27,15,28,2,0,0,0,0
60,-0.0796967,0,0,0,0,2,20,75,52,53,50,49,44,22,16,16,1,0,0,0,0
70,-0.0598334,0,0,0,0,1,21,61,58,45,62,44,46,29,7,26,0,0,0,0,0
80,-0.0538395,0,0,0,0,2,14,72,39,32,70,73,42,24,9,22,1,0,0,0,0
90,-0.0644731,0,0,0,0,1,17,73,28,46,68,70,53,26,7,9,2,0,0,0,0
100,-0.0932118,0,0,0,0,0,18,73,43,44,72,85,40,18,6,1,0,0,0,0,0
110,-0.0965602,0,0,0,0,2,12,82,28,55,70,90,45,13,3,0,0,0,0,0,0
120,-0.0662863,0,0,0,0,0,9,70,16,72,72,85,44,23,9,0,0,0,0,0,0
130,-0.069654,0,0,0,0,0,7,67,22,78,74,70,52,23,7,0,0,0,0,0,0
140,-0.0906744,0,0,0,0,0,17,76,17,67,84,73,42,16,7,1,0,0,0,0,0
150,-0.106126,0,0,0,0,0,32,67,52,57,42,77,29,36,8,0,0,0,0,0,0
160,-0.137682,0,0,0,0,1,50,70,57,49,57,61,15,31,9,0,0,0,0,0,0
170,-0.169488,0,0,0,0,3,79,88,39,40,41,50,15,37,8,0,0,0,0,0,0
180,-0.132901,0,0,0,0,4,53,84,50,34,32,54,43,38,6,2,0,0,0,0,0
190,-0.118248,0,0,0,0,6,56,83,39,41,22,39,42,60,10,2,0,0,0,0,0
200,-0.148028,0,0,0,0,2,67,94,29,42,32,48,31,48,7,0,0,0,0,0,0
210,-0.127956,0,0,0,0,4,50,114,25,38,24,38,20,80,7,0,0,0,0,0,0
220,-0.121791,0,0,0,0,0,67,108,28,12,29,25,43,85,3,0,0,0,0,0,0
230,-0.122418,0,0,0,0,1,71,100,42,7,23,18,41,90,7,0,0,0,0,0,0
240,-0.126166,0,0,0,0,3,72,77,61,13,33,17,39,74,11,0,0,0,0,0,0
250,-0.100273,0,0,0,0,5,56,78,63,12,26,15,48,86,11,0,0,0,0,0,0
260,-0.109556,0,0,0,0,4,47,88,57,17,39,17,58,60,13,0,0,0,0,0,0
270,-0.13994,0,0,0,0,7,48,94,81,14,26,11,51,59,9,0,0,0,0,0,0
280,-0.104693,0,0,0,0,3,36,98,59,17,29,31,64,51,12,0,0,0,0,0,0
290,-0.0804569,0,0,0,0,1,29,102,46,6,36,39,76,53,12,0,0,0,0,0,0
300,-0.0659712,0,0,0,0,2,30,107,25,10,24,33,98,65,6,0,0,0,0,0,0
310,-0.0584465,0,0,0,0,1,38,98,26,3,21,35,108,66,4,0,0,0,0,0,0
320,-0.0422955,0,0,0,0,2,23,86,40,4,22,60,87,58,18,0,0,0,0,0,0
330,-0.0270838,0,0,0,0,0,21,68,39,10,17,105,81,34,25,0,0,0,0,0,0
340,-0.0347364,0,0,0,0,0,22,72,35,6,43,83,75,42,22,0,0,0,0,0,0
