update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0165953,15,26,26,19,21,20,26,19,17,19,22,18,13,22,16,13,25,22,19,22
10,0.417693,0,3,1,3,0,1,5,4,5,5,48,44,24,50,29,41,55,23,12,47
20,0.454817,0,0,0,0,0,0,0,0,3,3,54,50,9,40,41,50,82,40,5,23
30,0.532832,0,0,0,0,0,0,0,0,0,0,42,22,4,58,31,56,85,52,11,39
40,0.462407,0,0,0,0,0,0,0,0,0,1,52,24,12,71,72,29,56,50,25,8
50,0.455967,0,0,0,0,0,0,0,0,0,0,48,49,8,41,57,78,46,48,25,0
60,0.531666,0,0,0,0,0,0,0,0,0,0,23,50,9,26,61,41,57,72,59,2
70,0.498248,0,0,0,0,0,0,0,0,0,2,42,64,10,6,17,88,66,58,44,3
80,0.489101,0,0,0,0,0,0,0,0,0,0,26,73,29,7,5,79,111,40,28,2
90,0.460666,0,0,0,0,0,0,0,0,0,0,36,70,54,5,2,70,93,39,24,7
100,0.471176,0,0,0,0,0,0,0,0,0,0,27,60,64,8,2,105,60,34,29,11
110,0.540648,0,0,0,0,0,0,0,0,0,0,6,34,53,26,2,95,81,47,52,4
120,0.4822,0,0,0,0,0,0,0,0,0,0,8,45,57,34,11,127,66,22,29,1
130,0.415211,0,0,0,0,0,0,0,0,0,0,17,53,103,18,36,82,49,35,7,0
140,0.390949,0,0,0,0,0,0,0,0,0,0,14,83,88,17,44,88,31,32,3,0
150,0.353423,0,0,0,0,0,0,0,0,0,0,23,84,103,31,44,69,13,33,0,0
160,0.371913,0,0,0,0,0,0,0,0,0,0,24,134,38,27,30,50,66,29,2,0
170,0.503244,0,0,0,0,0,0,0,0,0,0,11,42,48,9,27,99,105,56,3,0
180,0.546256,0,0,0,0,0,0,0,0,0,0,1,19,45,3,18,131,138,42,3,0
190,0.519321,0,0,0,0,0,0,0,0,0,0,3,29,52,25,8,110,142,18,13,0
200,0.486916,0,0,0,0,0,0,0,0,0,0,19,34,71,22,15,86,90,30,26,7
210,0.573933,0,0,0,0,0,0,0,0,0,0,8,20,43,21,25,35,131,81,27,9
220,0.584673,0,0,0,0,0,0,0,0,0,0,0,24,26,24,5,81,155,57,24,4
230,0.599925,0,0,0,0,0,0,0,0,0,0,0,20,15,22,12,50,192,76,13,0
240,0.551664,0,0,0,0,0,0,0,0,0,0,1,55,11,17,22,43,194,56,1,0
250,0.523454,0,0,0,0,0,0,0,0,0,0,3,68,21,5,11,88,156,48,0,0
260,0.508384,0,0,0,0,0,0,0,0,0,0,19,71,3,9,22,59,184,33,0,0
