update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.526324,34,53,54,36,42,42,29,40,38,32,0,0,0,0,0,0,0,0,0,0
10,-0.191625,7,10,29,11,18,22,16,14,26,204,43,0,0,0,0,0,0,0,0,0
20,-0.0480587,1,2,2,0,5,14,5,11,7,271,82,0,0,0,0,0,0,0,0,0
30,-0.0151379,0,0,0,0,0,6,0,8,1,303,82,0,0,0,0,0,0,0,0,0
40,-0.00174147,0,0,0,0,0,0,0,0,0,319,81,0,0,0,0,0,0,0,0,0
50,-0.00149526,0,0,0,0,0,0,0,0,0,318,82,0,0,0,0,0,0,0,0,0
60,-0.000640446,0,0,0,0,0,0,0,0,0,322,78,0,0,0,0,0,0,0,0,0
70,0.000194096,0,0,0,0,0,0,0,0,0,315,85,0,0,0,0,0,0,0,0,0
80,-0.000258746,0,0,0,0,0,0,0,0,0,332,68,0,0,0,0,0,0,0,0,0
90,0.000422843,0,0,0,0,0,0,0,0,0,345,55,0,0,0,0,0,0,0,0,0
100,0.000115181,0,0,0,0,0,0,0,0,0,344,56,0,0,0,0,0,0,0,0,0
110,-0.000105374,0,0,0,0,0,0,0,0,0,335,65,0,0,0,0,0,0,0,0,0
120,-0.000179043,0,0,0,0,0,0,0,0,0,353,47,0,0,0,0,0,0,0,0,0
130,-0.000661282,0,0,0,0,0,0,0,0,0,346,54,0,0,0,0,0,0,0,0,0
140,-0.00100555,0,0,0,0,0,0,0,0,0,353,47,0,0,0,0,0,0,0,0,0
150,-0.00040931,0,0,0,0,0,0,0,0,0,335,65,0,0,0,0,0,0,0,0,0
160,0.000369394,0,0,0,0,0,0,0,0,0,325,75,0,0,0,0,0,0,0,0,0
170,-0.000859456,0,0,0,0,0,0,0,0,0,325,75,0,0,0,0,0,0,0,0,0
180,0.000571981,0,0,0,0,0,0,0,0,0,304,96,0,0,0,0,0,0,0,0,0
190,0.000301442,0,0,0,0,0,0,0,0,0,298,102,0,0,0,0,0,0,0,0,0
200,-0.000736467,0,0,0,0,0,0,0,0,0,318,82,0,0,0,0,0,0,0,0,0
210,0.000465124,0,0,0,0,0,0,0,0,0,322,78,0,0,0,0,0,0,0,0,0
220,0.000227953,0,0,0,0,0,0,0,0,0,317,83,0,0,0,0,0,0,0,0,0
230,-0.000179876,0,0,0,0,0,0,0,0,0,326,74,0,0,0,0,0,0,0,0,0
240,-0.000888238,0,0,0,0,0,0,0,0,0,324,76,0,0,0,0,0,0,0,0,0
250,-0.000141132,0,0,0,0,0,0,0,0,0,308,92,0,0,0,0,0,0,0,0,0
260,-0.00026959,0,0,0,0,0,0,0,0,0,297,103,0,0,0,0,0,0,0,0,0
270,-0.00144959,0,0,0,0,0,0,0,0,0,326,74,0,0,0,0,0,0,0,0,0
280,6.9636e-05,0,0,0,0,0,0,0,0,0,296,104,0,0,0,0,0,0,0,0,0
290,0.00125912,0,0,0,0,0,0,0,0,0,295,105,0,0,0,0,0,0,0,0,0
300,0.000525604,0,0,0,0,0,0,0,0,0,304,96,0,0,0,0,0,0,0,0,0
