update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.0139593,43,52,50,38,48,46,59,51,56,50,49,58,56,53,43,44,38,56,51,59
10,-0.001141,5,1,3,0,1,1,5,3,2,911,45,2,6,3,3,3,1,2,3,0
20,-0.000834739,1,0,0,0,0,0,1,0,0,961,36,0,0,0,0,1,0,0,0,0
30,-0.00177826,2,0,0,0,0,0,0,0,0,957,41,0,0,0,0,0,0,0,0,0
40,-7.42665e-05,0,0,0,0,0,0,0,0,0,964,36,0,0,0,0,0,0,0,0,0
50,-9.00734e-05,0,0,0,0,0,0,0,0,0,968,32,0,0,0,0,0,0,0,0,0
60,6.22975e-05,0,0,0,0,0,0,0,0,0,966,34,0,0,0,0,0,0,0,0,0
70,4.10452e-05,0,0,0,0,0,0,0,0,0,971,29,0,0,0,0,0,0,0,0,0
80,-4.81122e-05,0,0,0,0,0,0,0,0,0,965,35,0,0,0,0,0,0,0,0,0
90,4.85566e-05,0,0,0,0,0,0,0,0,0,955,45,0,0,0,0,0,0,0,0,0
100,-5.99444e-05,0,0,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0
110,-1.74332e-05,0,0,0,0,0,0,0,0,0,973,27,0,0,0,0,0,0,0,0,0
120,-8.59345e-05,0,0,0,0,0,0,0,0,0,976,24,0,0,0,0,0,0,0,0,0
130,3.11437e-05,0,0,0,0,0,0,0,0,0,966,34,0,0,0,0,0,0,0,0,0
140,1.47048e-05,0,0,0,0,0,0,0,0,0,972,28,0,0,0,0,0,0,0,0,0
150,4.37703e-05,0,0,0,0,0,0,0,0,0,963,37,0,0,0,0,0,0,0,0,0
160,-0.000130767,0,0,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0
170,7.93405e-05,0,0,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0
180,5.64413e-05,0,0,0,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0
