update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0324956,23,23,18,20,30,17,20,21,19,19,17,26,19,12,23,15,20,18,18,22
10,0.345749,2,0,0,0,0,2,0,0,0,124,17,0,42,46,25,41,21,39,16,25
20,0.346327,0,0,0,0,0,0,0,0,0,138,13,0,27,47,45,31,37,22,10,30
30,0.421197,0,0,0,0,0,0,0,0,0,111,17,0,14,52,58,21,23,26,5,73
40,0.337159,0,0,0,0,0,0,0,0,0,146,18,0,2,61,63,34,8,18,6,44
50,0.294425,0,0,0,0,0,0,0,0,0,155,30,0,0,43,99,18,0,20,0,35
60,0.321204,0,0,0,0,0,0,0,0,0,136,39,0,0,33,101,30,5,16,0,40
70,0.31337,0,0,0,0,0,0,0,0,0,145,27,0,0,27,109,40,11,12,2,27
80,0.321276,0,0,0,0,0,0,0,0,0,142,19,0,6,50,102,30,3,7,0,41
90,0.275941,0,0,0,0,0,0,0,0,0,131,20,0,6,119,86,14,2,15,0,7
100,0.264759,0,0,0,0,0,0,0,0,0,124,24,0,9,116,98,11,0,18,0,0
110,0.278717,0,0,0,0,0,0,0,0,0,128,23,0,6,85,117,11,0,30,0,0
120,0.262077,0,0,0,0,0,0,0,0,0,126,26,0,27,94,88,12,6,21,0,0
130,0.244936,0,0,0,0,0,0,0,0,0,135,23,0,37,99,78,7,9,12,0,0
140,0.255469,0,0,0,0,0,0,0,0,0,137,26,0,45,87,38,15,30,22,0,0
150,0.303409,0,0,0,0,0,0,0,0,0,115,25,2,23,83,61,25,42,24,0,0
160,0.29263,0,0,0,0,0,0,0,0,0,128,21,1,46,77,26,21,37,43,0,0
170,0.325762,0,0,0,0,0,0,0,0,0,131,14,1,15,71,58,3,63,44,0,0
180,0.352329,0,0,0,0,0,0,0,0,0,140,15,0,1,41,44,35,50,74,0,0
190,0.350109,0,0,0,0,0,0,0,0,0,142,18,0,0,48,32,28,58,72,2,0
200,0.359786,0,0,0,0,0,0,0,0,0,136,18,0,0,56,32,24,59,63,12,0
210,0.376852,0,0,0,0,0,0,0,0,0,140,18,0,2,55,14,12,45,92,22,0
220,0.370008,0,0,0,0,0,0,0,0,0,136,18,0,0,61,22,7,61,83,12,0
230,0.365203,0,0,0,0,0,0,0,0,0,135,19,0,2,51,39,1,69,64,20,0
240,0.365781,0,0,0,0,0,0,0,0,0,133,23,0,1,56,22,5,73,77,10,0
250,0.344286,0,0,0,0,0,0,0,0,0,134,31,0,14,34,30,7,86,50,14,0
260,0.363337,0,0,0,0,0,0,0,0,0,133,23,0,9,29,31,7,105,55,8,0
270,0.344575,0,0,0,0,0,0,0,0,0,143,25,0,6,35,21,15,102,48,5,0
280,0.333439,0,0,0,0,0,0,0,0,0,131,22,0,3,78,18,27,90,30,1,0
290,0.310539,0,0,0,0,0,0,0,0,0,147,19,0,2,80,32,18,52,50,0,0
300,0.318393,0,0,0,0,0,0,0,0,0,137,18,0,1,74,64,5,55,46,0,0
310,0.268553,0,0,0,0,0,0,0,0,0,148,23,0,11,78,79,4,38,19,0,0
320,0.267081,0,0,0,0,0,0,0,0,0,152,20,0,8,82,71,13,45,9,0,0
330,0.276276,0,0,0,0,0,0,0,0,0,146,19,0,27,64,71,6,57,10,0,0
340,0.27216,0,0,0,0,0,0,0,0,0,131,18,2,36,78,84,4,35,12,0,0
350,0.268746,0,0,0,0,0,0,0,0,0,141,23,2,56,43,56,5,53,21,0,0
360,0.252565,0,0,0,0,0,0,0,0,0,145,30,1,57,48,42,8,43,26,0,0
370,0.274956,0,0,0,0,0,0,0,0,0,136,23,1,63,49,29,25,48,26,0,0
380,0.24764,0,0,0,0,0,0,0,0,0,144,27,0,77,64,3,20,33,32,0,0
390,0.239024,0,0,0,0,0,0,0,0,0,150,33,0,48,86,1,10,56,16,0,0
400,0.287964,0,0,0,0,0,0,0,0,0,135,19,1,28,111,1,3,85,17,0,0
410,0.233061,0,0,0,0,0,0,0,0,0,148,24,0,60,97,0,20,44,7,0,0
420,0.24308,0,0,0,0,0,0,0,0,0,143,28,0,36,120,2,1,69,1,0,0
430,0.233047,0,0,0,0,0,0,0,0,0,148,24,0,46,108,13,6,50,5,0,0
440,0.27335,0,0,0,0,0,0,0,0,0,132,23,2,46,79,20,18,74,6,0,0
450,0.251514,0,0,0,0,0,0,0,0,0,146,20,1,76,41,34,16,57,9,0,0
460,0.249336,0,0,0,0,0,0,0,0,0,146,31,6,63,49,21,3,60,21,0,0
470,0.284029,0,0,0,0,0,0,0,0,0,143,25,1,35,66,18,9,94,9,0,0
480,0.287984,0,0,0,0,0,0,0,0,0,147,22,0,20,74,27,15,85,10,0,0
490,0.306431,0,0,0,0,0,0,0,0,0,128,23,0,42,56,28,15,103,5,0,0
500,0.285807,0,0,0,0,0,0,0,0,0,146,22,5,31,49,27,23,95,2,0,0
510,0.295752,0,0,0,0,0,0,0,0,0,136,22,0,25,52,47,36,82,0,0,0
520,0.29664,0,0,0,0,0,0,0,0,0,132,22,0,23,38,83,49,51,2,0,0
530,0.313218,0,0,0,0,0,0,0,0,0,115,14,0,40,42,79,57,53,0,0,0
540,0.325942,0,0,0,0,0,0,0,0,0,122,22,3,39,14,58,50,79,13,0,0
550,0.319201,0,0,0,0,0,0,0,0,0,141,23,3,33,1,44,38,96,21,0,0
560,0.324649,0,0,0,0,0,0,0,0,0,133,23,2,29,6,43,76,68,20,0,0
570,0.327641,0,0,0,0,0,0,0,0,0,141,20,0,11,8,49,89,68,14,0,0
580,0.336823,0,0,0,0,0,0,0,0,0,131,27,0,0,11,69,58,95,9,0,0
590,0.331531,0,0,0,0,0,0,0,0,0,134,24,0,0,9,75,79,74,5,0,0
600,0.351174,0,0,0,0,0,0,0,0,0,135,11,0,0,2,80,79,93,0,0,0
610,0.335083,0,0,0,0,0,0,0,0,0,122,28,0,0,13,96,64,75,2,0,0
620,0.298628,0,0,0,0,0,0,0,0,0,143,28,0,0,7,96,86,40,0,0,0
630,0.264596,0,0,0,0,0,0,0,0,0,159,33,0,0,6,109,67,26,0,0,0
640,0.288128,0,0,0,0,0,0,0,0,0,145,17,0,0,10,132,81,13,2,0,0
650,0.259906,0,0,0,0,0,0,0,0,0,154,25,0,0,28,123,70,0,0,0,0
660,0.315495,0,0,0,0,0,0,0,0,0,118,11,0,4,38,144,85,0,0,0,0
670,0.288427,0,0,0,0,0,0,0,0,0,129,19,0,3,39,160,47,3,0,0,0
680,0.277359,0,0,0,0,0,0,0,0,0,140,30,0,0,14,137,68,11,0,0,0
690,0.280062,0,0,0,0,0,0,0,0,0,142,26,0,0,19,135,70,8,0,0,0
700,0.308121,0,0,0,0,0,0,0,0,0,121,24,0,0,24,141,75,14,1,0,0
710,0.27838,0,0,0,0,0,0,0,0,0,135,33,0,0,18,139,70,5,0,0,0
720,0.281555,0,0,0,0,0,0,0,0,0,144,23,0,0,16,142,66,5,4,0,0
730,0.314147,0,0,0,0,0,0,0,0,0,124,20,0,0,21,128,88,14,5,0,0
740,0.321924,0,0,0,0,0,0,0,0,0,116,22,0,0,17,141,89,11,4,0,0
750,0.328834,0,0,0,0,0,0,0,0,0,130,9,0,0,18,98,126,19,0,0,0
760,0.313394,0,0,0,0,0,0,0,0,0,126,16,0,0,29,111,102,16,0,0,0
770,0.289676,0,0,0,0,0,0,0,0,0,143,19,0,0,30,91,114,3,0,0,0
780,0.338211,0,0,0,0,0,0,0,0,0,113,19,0,0,19,77,164,8,0,0,0
790,0.341005,0,0,0,0,0,0,0,0,0,118,15,0,0,9,87,159,12,0,0,0
800,0.325598,0,0,0,0,0,0,0,0,0,129,14,0,0,18,81,147,11,0,0,0
810,0.342466,0,0,0,0,0,0,0,0,0,126,10,0,0,6,91,144,23,0,0,0
820,0.336117,0,0,0,0,0,0,0,0,0,124,13,0,0,7,112,123,20,1,0,0
830,0.330889,0,0,0,0,0,0,0,0,0,142,16,0,0,5,56,130,40,11,0,0
840,0.352665,0,0,0,0,0,0,0,0,0,131,20,0,0,4,60,107,40,38,0,0
850,0.315053,0,0,0,0,0,0,0,0,0,151,19,0,0,25,60,86,14,45,0,0
860,0.340117,0,0,0,0,0,0,0,0,0,123,22,0,0,37,78,78,15,47,0,0
870,0.32744,0,0,0,0,0,0,0,0,0,136,10,0,0,45,80,80,30,15,4,0
880,0.365493,0,0,0,0,0,0,0,0,0,109,6,0,5,69,66,77,30,29,9,0
890,0.321372,0,0,0,0,0,0,0,0,0,128,13,0,19,51,52,89,37,6,5,0
900,0.284739,0,0,0,0,0,0,0,0,0,138,19,0,24,63,48,71,35,0,2,0
910,0.292088,0,0,0,0,0,0,0,0,0,118,17,0,22,117,54,41,15,4,12,0
920,0.276185,0,0,0,0,0,0,0,0,0,133,13,1,26,108,62,23,9,13,12,0
930,0.271124,0,0,0,0,0,0,0,0,0,137,10,0,26,117,62,8,19,21,0,0
940,0.2608,0,0,0,0,0,0,0,0,0,124,9,0,90,109,24,2,4,32,6,0
950,0.232933,0,0,0,0,0,0,0,0,0,129,11,1,108,99,24,2,7,15,4,0
960,0.25152,0,0,0,0,0,0,0,0,0,129,6,2,85,98,33,15,23,2,7,0
970,0.228525,0,0,0,0,0,0,0,0,0,136,16,3,78,88,47,8,24,0,0,0
980,0.239672,0,0,0,0,0,0,0,0,0,133,20,0,54,66,98,17,12,0,0,0
990,0.246478,0,0,0,0,0,0,0,0,0,136,21,3,26,74,108,30,2,0,0,0
1000,0.26374,0,0,0,0,0,0,0,0,0,123,17,2,23,69,138,28,0,0,0,0
1010,0.262132,0,0,0,0,0,0,0,0,0,131,23,0,5,61,165,15,0,0,0,0
1020,0.275364,0,0,0,0,0,0,0,0,0,121,18,0,1,71,181,8,0,0,0,0
1030,0.267524,0,0,0,0,0,0,0,0,0,128,16,0,0,96,149,11,0,0,0,0
1040,0.264093,0,0,0,0,0,0,0,0,0,127,14,0,2,107,148,2,0,0,0,0
1050,0.247738,0,0,0,0,0,0,0,0,0,134,18,0,1,122,123,2,0,0,0,0
1060,0.265388,0,0,0,0,0,0,0,0,0,134,13,0,4,77,172,0,0,0,0,0
1070,0.27955,0,0,0,0,0,0,0,0,0,130,13,0,3,61,162,31,0,0,0,0
1080,0.271502,0,0,0,0,0,0,0,0,0,129,18,0,0,90,139,24,0,0,0,0
1090,0.257178,0,0,0,0,0,0,0,0,0,126,25,0,0,120,110,19,0,0,0,0
1100,0.230094,0,0,0,0,0,0,0,0,0,153,18,0,8,106,103,12,0,0,0,0
1110,0.24986,0,0,0,0,0,0,0,0,0,133,20,0,1,154,67,25,0,0,0,0
1120,0.265673,0,0,0,0,0,0,0,0,0,124,20,0,5,111,107,33,0,0,0,0
1130,0.238571,0,0,0,0,0,0,0,0,0,136,18,0,17,146,63,20,0,0,0,0
1140,0.239061,0,0,0,0,0,0,0,0,0,120,19,0,44,159,38,20,0,0,0,0
1150,0.226412,0,0,0,0,0,0,0,0,0,122,14,1,81,132,28,22,0,0,0,0
1160,0.196432,0,0,0,0,0,0,0,0,0,143,17,3,104,90,30,13,0,0,0,0
1170,0.233068,0,0,0,0,0,0,0,0,0,122,21,2,94,75,52,34,0,0,0,0
1180,0.190282,0,0,0,0,0,0,0,0,0,147,29,3,94,72,35,17,3,0,0,0
1190,0.206625,0,0,0,0,0,0,0,0,0,137,26,1,90,76,55,14,1,0,0,0
1200,0.214203,0,0,0,0,0,0,0,0,0,136,30,1,50,118,50,14,1,0,0,0
1210,0.229536,0,0,0,0,0,0,0,0,0,123,30,0,45,142,44,8,8,0,0,0
1220,0.226678,0,0,0,0,0,0,0,0,0,137,14,1,36,156,50,0,6,0,0,0
1230,0.231834,0,0,0,0,0,0,0,0,0,116,19,0,62,151,52,0,0,0,0,0
1240,0.207711,0,0,0,0,0,0,0,0,0,141,16,0,69,128,46,0,0,0,0,0
1250,0.208743,0,0,0,0,0,0,0,0,0,137,19,1,63,147,29,4,0,0,0,0
1260,0.215924,0,0,0,0,0,0,0,0,0,125,29,1,39,177,26,3,0,0,0,0
1270,0.204735,0,0,0,0,0,0,0,0,0,137,21,0,59,155,28,0,0,0,0,0
1280,0.194642,0,0,0,0,0,0,0,0,0,141,27,0,62,140,30,0,0,0,0,0
1290,0.188091,0,0,0,0,0,0,0,0,0,145,33,0,64,121,36,1,0,0,0,0
1300,0.180959,0,0,0,0,0,0,0,0,0,148,34,0,73,125,20,0,0,0,0,0
