update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0165953,15,26,26,19,21,20,26,19,17,19,22,18,13,22,16,13,25,22,19,22
10,0.0232363,2,5,2,5,9,22,47,38,28,32,39,25,52,35,17,13,16,2,9,2
20,-0.0397887,0,0,0,4,2,27,58,59,28,40,38,28,65,38,9,2,2,0,0,0
30,-0.0204176,0,0,0,0,3,36,42,44,33,46,47,27,62,51,9,0,0,0,0,0
40,0.00535258,0,0,0,0,0,34,39,33,23,62,62,17,51,71,8,0,0,0,0,0
50,0.0244091,0,0,0,0,0,20,56,23,34,48,64,17,47,81,10,0,0,0,0,0
60,0.037365,0,0,0,0,0,19,69,13,28,25,72,23,59,79,12,1,0,0,0,0
70,0.0602696,0,0,0,0,0,15,48,12,18,45,81,44,58,67,12,0,0,0,0,0
80,0.0864908,0,0,0,0,0,23,24,6,17,47,86,44,70,69,14,0,0,0,0,0
90,0.107636,0,0,0,0,0,25,17,12,22,32,69,43,64,94,22,0,0,0,0,0
100,0.117707,0,0,0,0,0,31,5,3,17,40,85,49,60,82,27,1,0,0,0,0
110,0.130195,0,0,0,0,2,16,18,11,16,35,78,33,63,83,45,0,0,0,0,0
120,0.146538,0,0,0,0,5,12,16,7,26,21,66,47,65,93,42,0,0,0,0,0
130,0.193078,0,0,0,0,1,6,9,16,13,29,56,23,65,154,26,2,0,0,0,0
140,0.162567,0,0,0,0,3,10,12,15,17,35,57,13,62,157,17,2,0,0,0,0
150,0.127491,0,0,0,0,5,10,14,19,31,41,47,17,79,114,23,0,0,0,0,0
160,0.156221,0,0,0,0,2,6,11,36,20,20,40,20,86,140,19,0,0,0,0,0
170,0.173026,0,0,0,0,0,1,8,41,27,15,36,13,90,145,24,0,0,0,0,0
180,0.213383,0,0,0,0,0,0,9,28,36,7,8,11,99,154,48,0,0,0,0,0
190,0.23728,0,0,0,0,0,0,9,25,31,0,0,27,107,136,65,0,0,0,0,0
200,0.263239,0,0,0,0,0,0,9,9,33,2,0,22,91,148,86,0,0,0,0,0
210,0.236708,0,0,0,0,0,0,15,19,28,1,0,26,95,157,59,0,0,0,0,0
220,0.214939,0,0,0,0,0,0,13,21,40,4,1,20,108,153,40,0,0,0,0,0
230,0.217485,0,0,0,0,0,0,7,19,32,4,4,48,115,134,37,0,0,0,0,0
