update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.090341,12,17,12,19,19,31,17,16,14,12,26,23,19,19,18,23,26,20,31,26
10,-0.0549634,1,1,4,19,16,43,57,19,12,14,84,25,47,11,23,12,3,4,4,1
20,-0.0545903,0,0,0,3,8,37,90,36,3,8,74,38,61,20,19,2,0,0,0,1
30,-0.0324761,0,0,0,0,0,36,79,31,10,12,89,34,79,22,8,0,0,0,0,0
40,-0.0676521,0,0,0,0,1,45,88,38,9,8,69,59,53,26,4,0,0,0,0,0
50,-0.0307571,0,0,0,0,0,33,69,47,10,5,71,78,55,26,6,0,0,0,0,0
60,0.0163051,0,0,0,0,0,14,61,35,17,0,88,97,58,16,14,0,0,0,0,0
70,-0.00176875,0,0,0,0,0,31,63,28,7,0,85,104,61,12,9,0,0,0,0,0
80,0.0265628,0,0,0,0,0,24,56,15,10,0,93,121,57,9,14,1,0,0,0,0
90,0.0603145,0,0,0,0,0,21,38,7,15,1,100,134,55,14,15,0,0,0,0,0
100,0.0707892,0,0,0,0,1,12,22,12,20,11,116,128,54,15,9,0,0,0,0,0
110,0.0583078,0,0,0,0,0,12,22,21,20,15,112,128,50,12,8,0,0,0,0,0
120,0.0595887,0,0,0,0,0,11,31,27,12,13,85,128,69,18,6,0,0,0,0,0
130,0.0230058,0,0,0,0,0,7,57,31,12,12,91,129,36,18,7,0,0,0,0,0
140,-0.0138375,0,0,0,0,0,15,51,57,9,19,89,117,17,20,6,0,0,0,0,0
150,0.000386481,0,0,0,0,0,14,39,45,19,34,88,118,26,15,2,0,0,0,0,0
160,-0.0206738,0,0,0,0,0,11,58,44,24,43,62,89,62,5,2,0,0,0,0,0
170,0.0175326,0,0,0,0,0,5,56,40,20,21,64,92,93,9,0,0,0,0,0,0
180,-0.0241309,0,0,0,0,5,10,69,41,25,21,59,93,68,9,0,0,0,0,0,0
190,-0.0102654,0,0,0,0,2,5,49,40,45,49,41,89,73,7,0,0,0,0,0,0
200,0.00897397,0,0,0,0,3,3,40,36,50,47,40,86,79,16,0,0,0,0,0,0
210,-0.00236237,0,0,0,0,0,2,33,37,65,72,54,54,70,13,0,0,0,0,0,0
220,0.0187808,0,0,0,0,0,1,20,40,62,45,93,57,58,24,0,0,0,0,0,0
230,0.0298141,0,0,0,0,0,1,17,29,66,48,92,51,84,12,0,0,0,0,0,0
240,0.0665414,0,0,0,0,0,1,10,14,37,73,85,84,76,20,0,0,0,0,0,0
250,0.0543416,0,0,0,0,0,1,12,17,42,71,79,89,70,19,0,0,0,0,0,0
260,0.0865599,0,0,0,0,0,2,2,18,44,47,79,102,71,35,0,0,0,0,0,0
270,0.0720168,0,0,0,0,0,4,3,18,38,58,103,77,64,34,1,0,0,0,0,0
280,0.0830885,0,0,0,0,0,4,0,9,50,68,83,72,70,42,2,0,0,0,0,0
290,0.0768852,0,0,0,0,0,0,0,5,45,85,98,64,74,27,2,0,0,0,0,0
300,0.0895839,0,0,0,0,0,0,0,4,44,93,91,39,76,53,0,0,0,0,0,0
310,0.0918768,0,0,0,0,0,0,0,10,36,80,98,58,59,59,0,0,0,0,0,0
320,0.0876831,0,0,0,0,0,0,0,16,16,91,105,64,58,47,3,0,0,0,0,0
330,0.0813742,0,0,0,0,0,0,0,10,15,91,120,67,71,26,0,0,0,0,0,0
340,0.0703443,0,0,0,0,0,0,0,20,24,84,107,90,41,34,0,0,0,0,0,0
350,0.0533747,0,0,0,0,0,0,0,24,42,91,89,87,43,24,0,0,0,0,0,0
360,0.0822264,0,0,0,0,0,0,0,10,32,87,88,95,47,40,1,0,0,0,0,0
370,0.0742681,0,0,0,0,0,0,0,12,38,104,72,77,58,39,0,0,0,0,0,0
380,0.0855908,0,0,0,0,0,0,0,11,49,74,69,83,73,41,0,0,0,0,0,0
390,0.0763636,0,0,0,0,0,0,0,25,52,56,81,78,72,27,9,0,0,0,0,0
400,0.0646385,0,0,0,0,0,0,0,16,58,53,115,80,42,31,5,0,0,0,0,0
410,0.0744553,0,0,0,0,0,0,0,12,59,44,112,108,25,30,9,1,0,0,0,0
420,0.0925891,0,0,0,0,0,0,0,17,47,49,92,96,50,35,13,1,0,0,0,0
