update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.048565,16,12,17,25,19,15,26,17,16,26,22,20,18,23,13,30,19,18,22,26
10,0.245708,0,0,0,0,1,0,2,0,0,177,28,2,51,38,11,22,16,14,23,15
20,0.290335,0,0,0,0,0,0,0,0,0,162,24,0,43,45,15,34,16,17,15,29
30,0.239368,0,0,0,0,0,0,0,0,0,190,29,0,25,68,18,7,5,13,23,22
40,0.274878,0,0,0,0,0,0,0,0,0,183,21,0,24,69,16,0,5,22,41,19
50,0.288967,0,0,0,0,0,0,0,0,0,177,23,0,36,39,29,0,1,31,45,19
60,0.289783,0,0,0,0,0,0,0,0,0,177,17,0,32,51,34,3,0,23,38,25
70,0.265723,0,0,0,0,0,0,0,0,0,187,23,0,27,63,18,1,0,39,16,26
80,0.252455,0,0,0,0,0,0,0,0,0,192,34,0,21,52,13,7,1,31,30,19
90,0.242584,0,0,0,0,0,0,0,0,0,183,36,0,33,46,31,6,0,22,30,13
100,0.231374,0,0,0,0,0,0,0,0,0,179,52,0,15,56,28,5,2,27,25,11
110,0.216591,0,0,0,0,0,0,0,0,0,182,48,0,7,59,33,34,2,10,18,7
120,0.209417,0,0,0,0,0,0,0,0,0,186,41,0,19,63,45,6,0,17,9,14
130,0.24022,0,0,0,0,0,0,0,0,0,181,33,0,5,84,44,3,0,18,2,30
140,0.165442,0,0,0,0,0,0,0,0,0,215,41,0,2,84,34,0,0,11,2,11
150,0.189476,0,0,0,0,0,0,0,0,0,202,37,0,0,74,56,0,0,19,8,4
160,0.204957,0,0,0,0,0,0,0,0,0,191,29,0,5,92,54,4,0,6,4,15
170,0.157709,0,0,0,0,0,0,0,0,0,202,41,0,12,61,76,6,0,2,0,0
180,0.138516,0,0,0,0,0,0,0,0,0,219,42,0,1,69,65,4,0,0,0,0
190,0.158099,0,0,0,0,0,0,0,0,0,194,49,0,1,77,76,3,0,0,0,0
200,0.163349,0,0,0,0,0,0,0,0,0,205,33,0,5,72,79,6,0,0,0,0
210,0.175953,0,0,0,0,0,0,0,0,0,168,42,0,32,99,57,2,0,0,0,0
220,0.151436,0,0,0,0,0,0,0,0,0,192,49,0,22,85,46,6,0,0,0,0
230,0.148359,0,0,0,0,0,0,0,0,0,190,45,0,22,110,30,3,0,0,0,0
240,0.14257,0,0,0,0,0,0,0,0,0,189,44,2,36,101,28,0,0,0,0,0
250,0.121474,0,0,0,0,0,0,0,0,0,210,56,0,23,69,42,0,0,0,0,0
260,0.144915,0,0,0,0,0,0,0,0,0,188,53,0,37,79,42,1,0,0,0,0
270,0.118082,0,0,0,0,0,0,0,0,0,212,46,0,66,46,23,7,0,0,0,0
280,0.132572,0,0,0,0,0,0,0,0,0,202,44,2,72,35,21,23,1,0,0,0
290,0.0931951,0,0,0,0,0,0,0,0,0,228,48,0,73,35,8,8,0,0,0,0
300,0.122968,0,0,0,0,0,0,0,0,0,206,31,0,102,40,7,14,0,0,0,0
310,0.123144,0,0,0,0,0,0,0,0,0,214,38,3,72,40,16,17,0,0,0,0
320,0.143583,0,0,0,0,0,0,0,0,0,198,36,0,64,63,29,10,0,0,0,0
330,0.129929,0,0,0,0,0,0,0,0,0,210,59,0,47,32,18,19,15,0,0,0
340,0.10021,0,0,0,0,0,0,0,0,0,226,50,0,68,34,12,9,1,0,0,0
350,0.107357,0,0,0,0,0,0,0,0,0,201,47,2,105,38,6,1,0,0,0,0
360,0.110096,0,0,0,0,0,0,0,0,0,195,38,4,128,35,0,0,0,0,0,0
370,0.0936376,0,0,0,0,0,0,0,0,0,210,45,6,116,23,0,0,0,0,0,0
380,0.0840508,0,0,0,0,0,0,0,0,0,225,41,7,103,24,0,0,0,0,0,0
390,0.078093,0,0,0,0,0,0,0,0,0,230,46,3,106,15,0,0,0,0,0,0
400,0.0766591,0,0,0,0,0,0,0,0,0,222,58,1,109,10,0,0,0,0,0,0
410,0.0891691,0,0,0,0,0,0,0,0,0,210,53,2,124,11,0,0,0,0,0,0
420,0.115658,0,0,0,0,0,0,0,0,0,184,51,1,121,43,0,0,0,0,0,0
430,0.0961964,0,0,0,0,0,0,0,0,0,205,55,2,109,29,0,0,0,0,0,0
440,0.106416,0,0,0,0,0,0,0,0,0,212,33,1,121,33,0,0,0,0,0,0
450,0.101302,0,0,0,0,0,0,0,0,0,204,48,0,115,33,0,0,0,0,0,0
460,0.101778,0,0,0,0,0,0,0,0,0,206,49,1,101,43,0,0,0,0,0,0
470,0.0960313,0,0,0,0,0,0,0,0,0,212,57,1,75,55,0,0,0,0,0,0
480,0.0969088,0,0,0,0,0,0,0,0,0,225,46,1,65,63,0,0,0,0,0,0
490,0.116296,0,0,0,0,0,0,0,0,0,212,38,0,64,79,7,0,0,0,0,0
500,0.141344,0,0,0,0,0,0,0,0,0,180,42,0,80,84,14,0,0,0,0,0
510,0.108588,0,0,0,0,0,0,0,0,0,197,55,1,86,60,1,0,0,0,0,0
520,0.111922,0,0,0,0,0,0,0,0,0,210,41,0,71,78,0,0,0,0,0,0
530,0.123246,0,0,0,0,0,0,0,0,0,206,41,2,53,97,1,0,0,0,0,0
