update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.048565,16,12,17,25,19,15,26,17,16,26,22,20,18,23,13,30,19,18,22,26
10,0.58201,1,0,0,0,0,0,3,0,0,0,0,1,34,49,25,43,48,80,23,25
20,0.572762,0,0,0,0,0,0,0,0,0,0,0,0,31,54,15,64,54,89,11,6
30,0.493316,0,0,0,0,0,0,0,0,0,0,0,3,92,58,4,40,68,35,10,13
40,0.458311,0,0,0,0,0,0,0,0,0,0,0,0,116,61,2,46,68,29,6,5
50,0.370814,0,0,0,0,0,0,0,0,0,0,0,4,172,61,3,46,27,15,1,1
60,0.371338,0,0,0,0,0,0,0,0,0,0,0,1,188,58,0,43,39,11,0,0
70,0.341064,0,0,0,0,0,0,0,0,0,0,0,1,195,71,2,17,33,3,0,0
80,0.323641,0,0,0,0,0,0,0,0,0,0,0,5,194,79,5,38,10,0,0,0
90,0.312236,0,0,0,0,0,0,0,0,0,0,0,3,203,75,7,33,4,0,0,0
100,0.359483,0,0,0,0,0,0,0,0,0,0,0,3,156,64,7,90,3,0,0,0
110,0.346253,0,0,0,0,0,0,0,0,0,0,0,1,155,96,1,60,9,0,0,0
120,0.356543,0,0,0,0,0,0,0,0,0,0,0,2,127,119,7,60,10,0,0,0
130,0.336374,0,0,0,0,0,0,0,0,0,0,0,0,147,127,7,29,14,0,0,0
140,0.327458,0,0,0,0,0,0,0,0,0,0,0,4,147,141,9,29,6,0,0,0
150,0.329549,0,0,0,0,0,0,0,0,0,0,0,0,158,128,15,24,9,0,0,0
160,0.319788,0,0,0,0,0,0,0,0,0,0,0,1,139,158,16,15,0,0,0,0
170,0.31661,0,0,0,0,0,0,0,0,0,0,0,5,155,134,38,7,0,0,0,0
180,0.33639,0,0,0,0,0,0,0,0,0,0,0,2,101,202,10,22,0,0,0,0
190,0.319084,0,0,0,0,0,0,0,0,0,0,0,3,132,168,12,3,6,0,0,0
200,0.310224,0,0,0,0,0,0,0,0,0,0,0,14,127,175,12,3,3,0,0,0
210,0.320559,0,0,0,0,0,0,0,0,0,0,0,1,122,184,30,0,0,0,0,0
220,0.339093,0,0,0,0,0,0,0,0,0,0,0,0,75,241,33,0,0,0,0,0
230,0.33601,0,0,0,0,0,0,0,0,0,0,0,2,67,241,22,0,0,0,0,0
240,0.344751,0,0,0,0,0,0,0,0,0,0,0,0,48,275,27,0,0,0,0,0
250,0.331811,0,0,0,0,0,0,0,0,0,0,0,0,106,196,30,3,0,0,0,0
260,0.329178,0,0,0,0,0,0,0,0,0,0,0,5,125,153,42,12,0,0,0,0
270,0.318299,0,0,0,0,0,0,0,0,0,0,0,1,130,176,31,0,0,0,0,0
280,0.322964,0,0,0,0,0,0,0,0,0,0,0,2,108,208,20,0,0,0,0,0
290,0.309151,0,0,0,0,0,0,0,0,0,0,0,3,164,119,39,0,0,0,0,0
300,0.315166,0,0,0,0,0,0,0,0,0,0,0,0,162,114,50,0,0,0,0,0
310,0.317422,0,0,0,0,0,0,0,0,0,0,0,4,163,94,55,1,0,0,0,0
320,0.332991,0,0,0,0,0,0,0,0,0,0,0,0,117,140,64,3,0,0,0,0
330,0.333437,0,0,0,0,0,0,0,0,0,0,0,2,124,123,64,10,0,0,0,0
340,0.326121,0,0,0,0,0,0,0,0,0,0,0,4,163,87,66,8,0,0,0,0
350,0.338815,0,0,0,0,0,0,0,0,0,0,0,6,128,104,93,2,0,0,0,0
