Role,Seed,VTR,mean_IntVal,Hist_-1_-0.9,Hist_-0.9_-0.8,Hist_-0.8_-0.7,Hist_-0.7_-0.6,Hist_-0.6_-0.5,Hist_-0.5_-0.4,Hist_-0.4_-0.3,Hist_-0.3_-0.2,Hist_-0.2_-0.1,Hist_-0.1_0,Hist_0_0.1,Hist_0.1_0.2,Hist_0.2_0.3,Hist_0.3_0.4,Hist_0.4_0.5,Hist_0.5_0.6,Hist_0.6_0.7,Hist_0.7_0.8,Hist_0.8_0.9,Hist_0.9_1
S,335.0,0.1,6.60077e-05,0,0,0,0,0,0,0,0,0,390,10,0,0,0,0,0,0,0,0,0
H,109.0,0.0,0.141959,0,0,0,0,0,0,0,0,17,36,91,106,112,38,0,0,0,0,0,0
H,105.0,1.0,0.223915,0,0,0,0,0,0,0,0,0,1,19,117,215,36,12,0,0,0,0,0
S,82.0,0.5,0.0975917,0,0,0,0,0,0,0,0,0,223,47,2,79,41,8,0,0,0,0,0
H,83.0,0.5,0.354358,0,0,0,0,0,0,0,0,0,0,1,21,96,137,126,19,0,0,0,0
H,111.0,0.2,0.136296,0,0,0,0,0,0,38,49,12,14,19,69,44,108,46,1,0,0,0,0
H,305.0,0.3,-0.181179,0,0,0,0,0,0,89,101,81,97,32,0,0,0,0,0,0,0,0,0
S,105.0,0.0,7.57814e-05,0,0,0,0,0,0,0,0,0,392,8,0,0,0,0,0,0,0,0,0
S,116.0,0.4,0.000261683,0,0,0,0,0,0,0,0,0,343,57,0,0,0,0,0,0,0,0,0
H,84.0,0.5,-0.200942,0,0,0,0,0,39,46,107,106,98,4,0,0,0,0,0,0,0,0,0
H,114.0,0.6,0.327773,0,0,0,0,0,0,0,0,0,2,27,28,53,187,98,5,0,0,0,0
H,116.0,0.6,0.303026,0,0,0,0,0,0,0,0,0,0,21,86,47,163,67,11,3,2,0,0
S,340.0,0.1,9.0192e-05,0,0,0,0,0,0,0,0,0,380,20,0,0,0,0,0,0,0,0,0
H,337.0,0.1,0.0150426,0,0,0,0,0,0,3,34,95,73,65,56,56,18,0,0,0,0,0,0
H,87.0,0.7,0.44469,0,0,0,0,0,0,0,0,0,0,2,22,34,92,90,115,45,0,0,0
S,113.0,0.4,-8.67445e-05,0,0,0,0,0,0,0,0,0,384,16,0,0,0,0,0,0,0,0,0
H,90.0,0.7,0.531306,0,0,0,0,0,0,0,0,0,0,0,0,8,20,70,242,56,4,0,0
S,339.0,0.1,3.28899e-05,0,0,0,0,0,0,0,0,0,396,4,0,0,0,0,0,0,0,0,0
H,101.0,1.0,0.386522,0,0,0,0,0,0,0,0,0,0,7,68,36,70,110,100,9,0,0,0
S,113.0,1.0,0.80609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,56,43,97,148
S,102.0,1.0,0.421669,0,0,0,0,0,0,0,0,0,0,0,2,46,99,159,87,7,0,0,0
S,119.0,0.0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
H,330.0,0.1,0.00917086,0,0,0,0,0,0,2,41,80,63,61,120,28,5,0,0,0,0,0,0
S,338.0,0.1,4.6309e-05,0,0,0,0,0,0,0,0,0,368,32,0,0,0,0,0,0,0,0,0
S,106.0,0.0,-1.79115e-05,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
S,74.0,0.5,0.0990572,0,0,0,0,0,0,0,0,0,252,80,0,0,0,5,48,14,1,0,0
H,115.0,0.4,-0.117808,0,0,0,0,0,0,10,76,125,159,30,0,0,0,0,0,0,0,0,0
H,36.0,0.9,0.890838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,73,243
H,306.0,0.3,-0.0604185,0,0,0,0,0,6,27,38,102,101,59,41,12,14,0,0,0,0,0,0
S,313.0,0.3,0.000149102,0,0,0,0,0,0,0,0,0,341,59,0,0,0,0,0,0,0,0,0
S,38.0,0.9,0.589963,0,0,0,0,0,0,0,0,0,41,4,0,0,0,1,71,160,109,14,0
H,313.0,0.3,0.124098,0,0,0,0,0,0,9,6,21,51,56,124,91,40,2,0,0,0,0,0
H,73.0,0.7,0.572234,0,0,0,0,0,0,0,0,0,0,0,0,10,130,53,8,42,96,51,10
S,319.0,0.3,0.000199993,0,0,0,0,0,0,0,0,0,353,47,0,0,0,0,0,0,0,0,0
H,329.0,0.1,-0.187543,0,0,0,0,3,42,69,40,122,96,19,8,1,0,0,0,0,0,0,0
H,304.0,0.3,0.00832587,0,0,0,0,2,35,40,49,35,15,30,69,63,30,30,2,0,0,0,0
S,84.0,0.5,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
S,89.0,0.7,0.16103,0,0,0,0,0,0,0,0,0,170,31,4,94,64,25,12,0,0,0,0
H,31.0,0.9,0.724494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,90,86,93,44
S,78.0,0.5,0.106517,0,0,0,0,0,0,0,0,0,258,46,1,24,1,33,31,6,0,0,0
S,116.0,1.0,0.567694,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,203,118,21,1,0
H,332.0,0.1,0.248562,0,0,0,0,0,0,0,0,0,17,55,62,101,117,45,3,0,0,0,0
S,32.0,0.9,0.677573,0,0,0,0,0,0,0,0,0,54,6,0,0,0,0,0,83,99,64,94
S,113.0,0.2,0.000597124,0,0,0,0,0,0,0,0,0,340,60,0,0,0,0,0,0,0,0,0
S,116.0,0.8,0.267705,0,0,0,0,0,0,0,0,0,106,20,1,36,120,94,13,10,0,0,0
S,76.0,0.7,0.484791,0,0,0,0,0,0,0,0,0,148,35,0,0,0,0,0,0,9,106,102
S,311.0,0.3,2.80086e-05,0,0,0,0,0,0,0,0,0,342,58,0,0,0,0,0,0,0,0,0
S,72.0,0.5,0.0007603,0,0,0,0,0,0,0,0,0,327,73,0,0,0,0,0,0,0,0,0
S,120.0,1.0,0.649432,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,142,141,7,17,57
S,45.0,0.9,0.365344,0,0,0,0,0,0,0,0,0,38,0,0,29,159,130,44,0,0,0,0
S,330.0,0.1,0.000128649,0,0,0,0,0,0,0,0,0,383,17,0,0,0,0,0,0,0,0,0
H,105.0,0.4,0.303916,0,0,0,0,0,0,0,0,11,3,0,11,148,179,48,0,0,0,0,0
H,112.0,0.2,-0.15552,0,0,0,0,2,14,56,135,68,40,39,32,14,0,0,0,0,0,0,0
S,327.0,0.1,-0.000340214,0,0,0,0,0,0,0,0,0,376,24,0,0,0,0,0,0,0,0,0
S,103.0,0.6,0.116082,0,0,0,0,0,0,0,0,0,217,54,0,15,82,28,4,0,0,0,0
S,107.0,0.8,0.294416,0,0,0,0,0,0,0,0,0,95,7,0,32,122,121,21,2,0,0,0
H,32.0,0.9,0.273766,0,0,0,0,0,0,0,0,0,0,9,65,182,112,30,2,0,0,0,0
S,105.0,0.4,0.000591723,0,0,0,0,0,0,0,0,0,299,101,0,0,0,0,0,0,0,0,0
S,114.0,0.2,4.68383e-05,0,0,0,0,0,0,0,0,0,368,32,0,0,0,0,0,0,0,0,0
H,74.0,0.7,0.345329,0,0,0,0,0,0,0,0,0,0,0,44,103,131,93,14,15,0,0,0
S,104.0,0.4,-6.88657e-05,0,0,0,0,0,0,0,0,0,364,36,0,0,0,0,0,0,0,0,0
H,327.0,0.1,0.2139,0,0,0,0,0,0,0,0,0,17,41,102,152,79,9,0,0,0,0,0
S,110.0,1.0,0.33453,0,0,0,0,0,0,0,0,0,0,0,2,117,237,32,12,0,0,0,0
S,118.0,0.0,4.44347e-05,0,0,0,0,0,0,0,0,0,395,5,0,0,0,0,0,0,0,0,0
S,37.0,0.9,0.579914,0,0,0,0,0,0,0,0,0,44,6,0,0,46,100,29,9,19,60,87
H,33.0,0.9,0.428099,0,0,0,0,0,0,0,0,0,0,3,16,28,112,135,76,30,0,0,0
H,110.0,1.0,0.414474,0,0,0,0,0,0,0,0,0,0,0,18,96,107,70,35,49,25,0,0
S,113.0,0.0,-0.000205993,0,0,0,0,0,0,0,0,0,398,2,0,0,0,0,0,0,0,0,0
H,113.0,0.8,0.785152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,111,84,83
H,107.0,1.0,0.436547,0,0,0,0,0,0,0,0,0,0,0,0,70,116,119,42,13,28,12,0
H,321.0,0.1,0.186466,0,0,0,0,0,0,0,0,28,36,35,66,128,101,6,0,0,0,0,0
S,114.0,0.4,-0.000387823,0,0,0,0,0,0,0,0,0,332,68,0,0,0,0,0,0,0,0,0
H,112.0,0.4,0.137338,0,0,0,0,0,0,0,9,75,41,43,53,79,42,54,4,0,0,0,0
S,107.0,1.0,0.737589,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,2,47,236,63,22
H,108.0,0.0,0.0467534,0,0,0,0,0,0,0,22,56,44,124,98,55,1,0,0,0,0,0,0
H,102.0,0.6,0.486809,0,0,0,0,0,0,0,0,0,0,0,0,2,47,169,163,19,0,0,0
H,307.0,0.3,0.195042,0,0,0,0,0,0,2,22,7,16,60,60,108,88,37,0,0,0,0,0
S,80.0,0.7,0.513507,0,0,0,0,0,0,0,0,0,139,22,0,0,0,0,0,3,23,174,39
S,111.0,0.6,0.163124,0,0,0,0,0,0,0,0,0,192,40,0,16,72,80,0,0,0,0,0
S,118.0,1.0,0.791955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,149,174,26
H,40.0,0.9,0.778364,0,0,0,0,0,0,0,0,0,0,0,0,1,30,32,12,5,86,118,116
S,75.0,0.7,0.307461,0,0,0,0,0,0,0,0,0,111,3,1,84,59,44,35,45,18,0,0
S,106.0,1.0,0.439359,0,0,0,0,0,0,0,0,0,0,0,0,57,119,75,111,38,0,0,0
H,318.0,0.3,0.0256702,0,0,0,0,1,53,2,16,40,63,71,29,46,74,5,0,0,0,0,0
H,316.0,0.3,-0.181112,0,0,0,0,0,6,46,162,119,8,53,6,0,0,0,0,0,0,0,0
S,42.0,0.9,0.311055,0,0,0,0,0,0,0,0,0,31,0,2,112,191,64,0,0,0,0,0
H,119.0,0.8,0.546963,0,0,0,0,0,0,0,0,0,0,0,0,1,51,130,75,72,59,12,0
H,120.0,0.2,-0.0157473,0,0,0,0,0,1,62,53,10,55,61,116,30,12,0,0,0,0,0,0
H,102.0,0.0,-0.281434,0,0,0,0,2,63,113,125,69,24,4,0,0,0,0,0,0,0,0,0
S,88.0,0.7,0.197348,0,0,0,0,0,0,0,0,0,132,28,3,82,112,43,0,0,0,0,0
H,103.0,0.0,-0.00768207,0,0,0,0,0,7,56,61,15,31,84,49,76,18,3,0,0,0,0,0
H,79.0,0.5,0.0577485,0,0,0,0,0,0,1,79,30,47,59,70,41,62,11,0,0,0,0,0
S,102.0,0.6,0.139792,0,0,0,0,0,0,0,0,0,180,42,1,70,101,6,0,0,0,0,0
H,115.0,0.6,0.517519,0,0,0,0,0,0,0,0,0,0,0,0,0,52,183,110,8,7,31,9
S,106.0,0.6,0.0960272,0,0,0,0,0,0,0,0,0,200,69,1,83,47,0,0,0,0,0,0
S,107.0,0.0,-4.2479e-06,0,0,0,0,0,0,0,0,0,396,4,0,0,0,0,0,0,0,0,0
S,106.0,0.8,0.254455,0,0,0,0,0,0,0,0,0,90,6,1,92,158,51,2,0,0,0,0
H,41.0,0.9,0.331086,0,0,0,0,0,0,0,0,0,0,26,75,40,100,131,21,7,0,0,0
H,49.0,0.9,0.783605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,18,79,143,85
S,114.0,1.0,0.576115,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,210,63,52,2,0
H,80.0,0.7,0.265452,0,0,0,0,0,0,0,0,0,2,24,88,156,71,45,14,0,0,0,0
S,104.0,0.0,8.93654e-05,0,0,0,0,0,0,0,0,0,395,5,0,0,0,0,0,0,0,0,0
S,109.0,0.2,3.67585e-05,0,0,0,0,0,0,0,0,0,352,48,0,0,0,0,0,0,0,0,0
H,120.0,1.0,0.541155,0,0,0,0,0,0,0,0,0,0,0,0,21,122,75,20,29,95,24,14
H,320.0,0.3,-0.216338,0,0,0,0,0,0,57,205,95,40,3,0,0,0,0,0,0,0,0,0
S,116.0,0.2,0.000324723,0,0,0,0,0,0,0,0,0,361,39,0,0,0,0,0,0,0,0,0
S,108.0,0.0,-6.96333e-05,0,0,0,0,0,0,0,0,0,397,3,0,0,0,0,0,0,0,0,0
S,331.0,0.1,0.00011864,0,0,0,0,0,0,0,0,0,372,28,0,0,0,0,0,0,0,0,0
S,111.0,1.0,0.822914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,179,85
S,308.0,0.3,6.67393e-05,0,0,0,0,0,0,0,0,0,347,53,0,0,0,0,0,0,0,0,0
H,102.0,0.4,-0.119727,0,0,0,0,2,23,79,67,24,43,100,58,4,0,0,0,0,0,0,0
H,118.0,0.0,0.056636,0,0,0,0,0,0,0,10,33,87,93,144,17,16,0,0,0,0,0,0
S,120.0,0.4,0.000454109,0,0,0,0,0,0,0,0,0,341,59,0,0,0,0,0,0,0,0,0
H,115.0,0.0,-0.193469,0,0,0,0,1,36,36,91,136,91,9,0,0,0,0,0,0,0,0,0
S,328.0,0.1,-0.000161989,0,0,0,0,0,0,0,0,0,390,10,0,0,0,0,0,0,0,0,0
H,102.0,0.8,0.371889,0,0,0,0,0,0,0,0,0,0,0,30,86,108,120,56,0,0,0,0
H,73.0,0.5,0.165902,0,0,0,0,0,0,0,0,0,1,73,176,146,4,0,0,0,0,0,0
S,315.0,0.3,0.000289461,0,0,0,0,0,0,0,0,0,351,49,0,0,0,0,0,0,0,0,0
H,103.0,0.4,0.17327,0,0,0,0,0,0,0,0,32,35,44,101,90,74,24,0,0,0,0,0
H,323.0,0.1,-0.133923,0,0,0,0,1,31,86,29,87,46,48,64,8,0,0,0,0,0,0,0
S,117.0,0.0,0.000101242,0,0,0,0,0,0,0,0,0,397,3,0,0,0,0,0,0,0,0,0
H,39.0,0.9,0.520816,0,0,0,0,0,0,0,0,0,0,0,0,5,84,111,91,71,14,24,0
S,115.0,0.6,0.176739,0,0,0,0,0,0,0,0,0,185,29,0,53,46,71,16,0,0,0,0
S,329.0,0.1,0.000115528,0,0,0,0,0,0,0,0,0,396,4,0,0,0,0,0,0,0,0,0
S,109.0,0.0,0.000121305,0,0,0,0,0,0,0,0,0,394,6,0,0,0,0,0,0,0,0,0
H,116.0,0.0,-0.107402,0,0,0,0,0,1,36,76,74,134,53,17,1,8,0,0,0,0,0,0
S,317.0,0.3,6.16508e-05,0,0,0,0,0,0,0,0,0,386,14,0,0,0,0,0,0,0,0,0
S,119.0,0.8,0.292654,0,0,0,0,0,0,0,0,0,105,4,0,29,107,138,11,3,3,0,0
S,108.0,0.6,0.163476,0,0,0,0,0,0,0,0,0,188,31,0,51,58,65,7,0,0,0,0
H,113.0,0.0,0.117768,0,0,0,0,0,0,0,0,18,48,124,126,40,31,13,0,0,0,0,0
H,101.0,0.6,0.603256,0,0,0,0,0,0,0,0,0,0,0,0,0,20,72,99,109,94,6,0
S,111.0,0.0,5.08204e-05,0,0,0,0,0,0,0,0,0,395,5,0,0,0,0,0,0,0,0,0
S,318.0,0.3,-0.000409473,0,0,0,0,0,0,0,0,0,346,54,0,0,0,0,0,0,0,0,0
S,117.0,0.4,0.000162059,0,0,0,0,0,0,0,0,0,371,29,0,0,0,0,0,0,0,0,0
S,79.0,0.7,0.173178,0,0,0,0,0,0,0,0,0,158,26,2,112,69,20,13,0,0,0,0
H,88.0,0.7,0.396589,0,0,0,0,0,0,0,0,0,0,8,102,118,53,33,0,0,2,25,59
H,48.0,0.9,0.230867,0,0,0,0,0,0,0,0,0,5,65,97,126,70,21,16,0,0,0,0
H,102.0,0.2,-0.268045,0,0,0,0,0,30,158,148,47,0,0,0,9,8,0,0,0,0,0,0
S,101.0,0.6,0.192825,0,0,0,0,0,0,0,0,0,146,22,0,72,119,40,1,0,0,0,0
S,310.0,0.3,0.000377384,0,0,0,0,0,0,0,0,0,329,71,0,0,0,0,0,0,0,0,0
H,328.0,0.1,-0.0618647,0,0,0,0,3,5,41,68,27,77,108,49,13,9,0,0,0,0,0,0
S,333.0,0.1,-3.55887e-05,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
S,101.0,0.8,0.618585,0,0,0,0,0,0,0,0,0,76,2,0,0,0,3,39,27,131,75,47
H,308.0,0.3,-0.04665,0,0,0,0,5,41,90,35,1,1,32,112,53,30,0,0,0,0,0,0
S,31.0,0.9,0.394176,0,0,0,0,0,0,0,0,0,32,0,0,32,150,98,61,8,17,2,0
S,105.0,1.0,0.90501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,134,233
H,106.0,0.4,-0.141553,0,0,0,0,0,17,78,78,90,61,8,35,29,4,0,0,0,0,0,0
H,338.0,0.1,0.194198,0,0,0,0,0,0,0,0,10,38,93,51,101,44,60,3,0,0,0,0
H,118.0,0.4,-0.182988,0,0,0,0,1,34,74,101,82,21,61,26,0,0,0,0,0,0,0,0
S,116.0,0.0,2.6744e-06,0,0,0,0,0,0,0,0,0,399,1,0,0,0,0,0,0,0,0,0
S,82.0,0.7,0.439218,0,0,0,0,0,0,0,0,0,160,35,0,0,0,0,0,6,46,82,71
H,108.0,0.6,0.475509,0,0,0,0,0,0,0,0,0,0,0,0,15,61,173,96,55,0,0,0
H,34.0,0.9,0.758762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,87,24,116,61,99
H,75.0,0.5,0.662704,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,45,200,93,36,1
S,114.0,0.8,0.298421,0,0,0,0,0,0,0,0,0,80,2,2,43,155,112,6,0,0,0,0
H,104.0,0.4,-0.10561,0,0,0,0,0,6,75,102,72,37,3,33,68,4,0,0,0,0,0,0
H,116.0,1.0,0.665336,0,0,0,0,0,0,0,0,0,0,0,0,6,35,68,30,62,73,94,32
S,43.0,0.9,0.381352,0,0,0,0,0,0,0,0,0,54,2,0,25,64,175,77,3,0,0,0
H,113.0,0.2,0.197909,0,0,0,0,0,0,0,0,16,31,21,115,131,65,21,0,0,0,0,0
S,307.0,0.3,-0.000212992,0,0,0,0,0,0,0,0,0,328,72,0,0,0,0,0,0,0,0,0
H,315.0,0.3,0.0491937,0,0,0,0,0,6,19,8,32,86,70,91,79,9,0,0,0,0,0,0
H,106.0,0.2,-0.0533169,0,0,0,0,0,38,60,59,50,57,20,10,13,55,38,0,0,0,0,0
H,111.0,0.6,0.4676,0,0,0,0,0,0,0,0,0,0,0,0,24,150,102,15,77,32,0,0
S,108.0,1.0,0.899466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,127,222
S,118.0,0.4,-0.00020758,0,0,0,0,0,0,0,0,0,389,11,0,0,0,0,0,0,0,0,0
H,43.0,0.9,0.612251,0,0,0,0,0,0,0,0,0,0,0,8,52,9,20,84,64,102,46,15
S,111.0,0.4,0.000772959,0,0,0,0,0,0,0,0,0,327,73,0,0,0,0,0,0,0,0,0
H,339.0,0.1,-0.177854,0,0,0,0,0,22,75,59,115,92,31,6,0,0,0,0,0,0,0,0
S,88.0,0.5,-0.00148557,0,0,0,0,0,0,0,0,0,327,73,0,0,0,0,0,0,0,0,0
H,101.0,0.2,-0.0143534,0,0,0,0,0,11,27,72,58,63,16,46,66,41,0,0,0,0,0,0
S,71.0,0.5,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
S,79.0,0.5,5.85086e-06,0,0,0,0,0,0,0,0,0,315,85,0,0,0,0,0,0,0,0,0
H,86.0,0.5,0.155033,0,0,0,0,0,0,0,0,0,0,85,216,93,6,0,0,0,0,0,0
H,106.0,1.0,0.622932,0,0,0,0,0,0,0,0,0,0,0,0,4,35,50,84,104,52,65,6
S,119.0,0.4,-2.21399e-05,0,0,0,0,0,0,0,0,0,397,3,0,0,0,0,0,0,0,0,0
S,112.0,0.2,-5.0948e-05,0,0,0,0,0,0,0,0,0,386,14,0,0,0,0,0,0,0,0,0
H,71.0,0.6,0.515395,0,0,0,0,0,0,0,0,0,0,0,11,25,51,27,189,90,7,0,0
S,47.0,0.9,0.429871,0,0,0,0,0,0,0,0,0,28,0,0,8,93,127,127,17,0,0,0
H,113.0,0.4,-0.168234,0,0,0,0,0,22,98,80,50,64,48,22,16,0,0,0,0,0,0,0
H,42.0,0.9,0.862002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,11,84,225
H,74.0,0.5,0.341911,0,0,0,0,0,0,0,0,0,0,1,7,126,157,107,2,0,0,0,0
H,78.0,0.5,0.372925,0,0,0,0,0,0,0,0,0,0,0,2,95,176,94,20,13,0,0,0
S,83.0,0.5,0.0872329,0,0,0,0,0,0,0,0,0,244,67,0,7,34,48,0,0,0,0,0
S,119.0,0.2,-0.000179166,0,0,0,0,0,0,0,0,0,362,38,0,0,0,0,0,0,0,0,0
H,35.0,0.9,0.872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,103,188
H,113.0,1.0,0.792284,0,0,0,0,0,0,0,0,0,0,0,0,1,5,41,30,26,70,75,152
S,302.0,0.3,0.000148607,0,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0,0
H,116.0,0.2,0.10115,0,0,0,0,0,0,0,7,50,68,68,69,94,37,7,0,0,0,0,0
S,80.0,0.5,0.176566,0,0,0,0,0,0,0,0,0,233,74,0,0,0,0,0,16,57,20,0
H,83.0,0.7,0.489845,0,0,0,0,0,0,0,0,0,0,6,51,94,56,28,26,20,32,27,60
S,40.0,0.9,0.598153,0,0,0,0,0,0,0,0,0,44,2,0,14,33,42,43,46,54,53,69
S,109.0,0.8,0.273945,0,0,0,0,0,0,0,0,0,84,1,0,74,174,67,0,0,0,0,0
H,120.0,0.0,0.0506271,0,0,0,0,0,0,1,18,86,75,73,41,57,31,18,0,0,0,0,0
H,109.0,0.8,0.760771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,79,114,91,68
H,311.0,0.3,-0.0259218,0,0,0,0,0,1,35,119,42,46,41,14,21,57,24,0,0,0,0,0
H,117.0,0.6,0.19967,0,0,0,0,0,0,0,0,0,7,103,117,34,136,3,0,0,0,0,0
H,117.0,0.2,0.101264,0,0,0,0,0,0,0,0,27,44,149,104,37,34,5,0,0,0,0,0
S,118.0,0.2,-5.67883e-05,0,0,0,0,0,0,0,0,0,373,27,0,0,0,0,0,0,0,0,0
S,102.0,0.0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
S,104.0,0.6,0.176739,0,0,0,0,0,0,0,0,0,181,31,0,19,99,70,0,0,0,0,0
S,321.0,0.1,-0.000192804,0,0,0,0,0,0,0,0,0,373,27,0,0,0,0,0,0,0,0,0
S,87.0,0.7,0.201759,0,0,0,0,0,0,0,0,0,134,21,3,124,57,39,22,0,0,0,0
H,104.0,0.8,0.373941,0,0,0,0,0,0,0,0,0,0,0,0,64,200,118,17,1,0,0,0
S,76.0,0.5,0.110794,0,0,0,0,0,0,0,0,0,241,48,0,14,31,62,4,0,0,0,0
H,334.0,0.1,-0.012102,0,0,0,0,0,0,1,17,112,108,61,72,15,14,0,0,0,0,0,0
S,35.0,0.9,0.493224,0,0,0,0,0,0,0,0,0,38,0,0,20,56,92,37,70,86,1,0
H,322.0,0.1,0.0105024,0,0,0,0,0,21,3,21,85,132,18,6,38,48,28,0,0,0,0,0
S,304.0,0.3,-0.000152425,0,0,0,0,0,0,0,0,0,361,39,0,0,0,0,0,0,0,0,0
S,312.0,0.3,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
H,102.0,1.0,0.484686,0,0,0,0,0,0,0,0,0,0,2,1,34,109,120,25,56,21,32,0
S,115.0,0.4,8.29425e-05,0,0,0,0,0,0,0,0,0,393,7,0,0,0,0,0,0,0,0,0
H,113.0,0.6,0.256038,0,0,0,0,0,0,0,0,0,1,24,91,206,16,34,26,2,0,0,0
S,115.0,1.0,0.53871,0,0,0,0,0,0,0,0,0,0,0,0,7,68,69,95,150,11,0,0
H,106.0,0.6,0.142005,0,0,0,0,0,0,0,0,0,0,146,192,41,0,13,8,0,0,0,0
S,120.0,0.8,0.275058,0,0,0,0,0,0,0,0,0,84,12,0,100,90,93,21,0,0,0,0
S,120.0,0.6,0.155339,0,0,0,0,0,0,0,0,0,213,46,0,0,30,97,14,0,0,0,0
H,109.0,1.0,0.877908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,116,203
S,107.0,0.4,-0.000215664,0,0,0,0,0,0,0,0,0,323,77,0,0,0,0,0,0,0,0,0
H,104.0,0.6,0.402472,0,0,0,0,0,0,0,0,0,0,0,0,22,179,173,26,0,0,0,0
H,117.0,0.4,-0.131749,0,0,0,0,2,39,60,76,103,34,3,8,52,22,1,0,0,0,0,0
