update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.00224072,17,21,22,24,22,18,16,14,24,20,15,24,23,25,22,20,12,18,17,26
10,-0.0892661,0,1,6,16,24,39,45,32,33,43,45,25,27,29,22,3,3,3,3,1
20,-0.0761047,0,1,1,10,7,42,49,31,26,61,79,16,34,21,21,0,1,0,0,0
30,-0.083937,0,0,0,0,2,29,59,40,51,60,83,27,25,14,10,0,0,0,0,0
40,-0.065513,0,0,0,0,1,27,54,41,63,55,59,38,31,19,12,0,0,0,0,0
50,-0.062007,0,0,0,0,4,35,47,21,54,87,52,41,28,20,11,0,0,0,0,0
60,-0.0298915,0,0,0,0,2,26,29,21,66,72,80,35,41,16,12,0,0,0,0,0
70,-0.00282251,0,0,0,0,2,27,40,17,40,77,69,32,41,24,28,3,0,0,0,0
80,0.00149871,0,0,0,0,0,31,36,22,35,67,76,35,49,30,19,0,0,0,0,0
90,0.0388218,0,0,0,0,0,16,33,19,54,44,60,52,68,20,33,1,0,0,0,0
100,-0.0175659,0,0,0,0,0,28,31,44,44,47,69,56,60,12,9,0,0,0,0,0
110,-0.00930956,0,0,0,0,0,9,31,50,64,39,75,44,65,19,4,0,0,0,0,0
120,-0.017576,0,0,0,0,2,16,37,51,43,41,77,55,57,20,1,0,0,0,0,0
130,-0.026795,0,0,0,0,0,19,41,43,54,35,87,46,57,14,4,0,0,0,0,0
140,-0.0359935,0,0,0,0,1,17,43,38,59,55,84,37,49,17,0,0,0,0,0,0
150,-0.0399982,0,0,0,0,1,6,63,35,56,53,83,47,37,17,2,0,0,0,0,0
160,-0.0354345,0,0,0,0,1,5,41,51,49,73,88,43,26,19,4,0,0,0,0,0
170,-0.0321135,0,0,0,0,0,4,56,37,27,86,97,50,20,17,6,0,0,0,0,0
180,-0.0213584,0,0,0,0,0,2,51,47,15,79,99,68,15,21,3,0,0,0,0,0
190,-0.032301,0,0,0,0,0,5,64,38,19,86,75,55,36,16,5,1,0,0,0,0
200,-0.0158379,0,0,0,0,0,4,55,43,18,66,85,71,30,26,2,0,0,0,0,0
210,-0.00698127,0,0,0,0,0,6,74,24,15,40,94,80,42,21,4,0,0,0,0,0
220,-0.0094098,0,0,0,0,0,6,88,15,16,43,75,91,41,18,7,0,0,0,0,0
230,-0.0365807,0,0,0,0,0,25,86,27,10,42,56,90,38,13,13,0,0,0,0,0
240,-0.0230895,0,0,0,0,0,16,69,45,11,36,72,73,53,12,13,0,0,0,0,0
250,-0.0161797,0,0,0,0,0,24,60,47,23,27,53,71,61,22,12,0,0,0,0,0
260,-0.0526151,0,0,0,0,0,38,64,37,32,32,50,60,71,16,0,0,0,0,0,0
270,-0.0528755,0,0,0,0,1,39,73,28,31,24,51,76,56,21,0,0,0,0,0,0
280,-0.0923297,0,0,0,0,0,60,84,26,27,31,26,78,56,12,0,0,0,0,0,0
