update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.510339,53,34,41,43,43,32,33,34,36,51,0,0,0,0,0,0,0,0,0,0
10,-0.138364,11,5,6,7,13,14,20,21,29,236,38,0,0,0,0,0,0,0,0,0
20,-0.0237945,0,0,0,0,1,6,8,2,18,282,83,0,0,0,0,0,0,0,0,0
30,-0.0059742,0,0,0,0,0,1,3,1,8,315,72,0,0,0,0,0,0,0,0,0
40,-0.00218727,0,0,0,0,0,0,2,0,3,316,79,0,0,0,0,0,0,0,0,0
50,-0.00421937,0,0,0,0,0,0,4,0,0,313,83,0,0,0,0,0,0,0,0,0
60,0.000677742,0,0,0,0,0,0,0,0,0,315,85,0,0,0,0,0,0,0,0,0
70,0.00184114,0,0,0,0,0,0,0,0,0,306,94,0,0,0,0,0,0,0,0,0
80,0.000112475,0,0,0,0,0,0,0,0,0,315,85,0,0,0,0,0,0,0,0,0
90,0.00129285,0,0,0,0,0,0,0,0,0,308,92,0,0,0,0,0,0,0,0,0
100,-3.14015e-05,0,0,0,0,0,0,0,0,0,305,95,0,0,0,0,0,0,0,0,0
110,-0.000229762,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0
120,-0.0010621,0,0,0,0,0,0,0,0,0,287,113,0,0,0,0,0,0,0,0,0
130,-0.000192884,0,0,0,0,0,0,0,0,0,311,89,0,0,0,0,0,0,0,0,0
140,0.000399658,0,0,0,0,0,0,0,0,0,299,101,0,0,0,0,0,0,0,0,0
150,-0.000304419,0,0,0,0,0,0,0,0,0,290,110,0,0,0,0,0,0,0,0,0
160,-1.71309e-05,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0
170,-0.00121176,0,0,0,0,0,0,0,0,0,296,104,0,0,0,0,0,0,0,0,0
180,0.000181614,0,0,0,0,0,0,0,0,0,297,103,0,0,0,0,0,0,0,0,0
190,0.000131169,0,0,0,0,0,0,0,0,0,310,90,0,0,0,0,0,0,0,0,0
200,0.000643395,0,0,0,0,0,0,0,0,0,311,89,0,0,0,0,0,0,0,0,0
210,0.000828609,0,0,0,0,0,0,0,0,0,311,89,0,0,0,0,0,0,0,0,0
220,0.000272716,0,0,0,0,0,0,0,0,0,306,94,0,0,0,0,0,0,0,0,0
230,-0.000131214,0,0,0,0,0,0,0,0,0,308,92,0,0,0,0,0,0,0,0,0
240,0.00162901,0,0,0,0,0,0,0,0,0,291,109,0,0,0,0,0,0,0,0,0
250,0.000434005,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0
260,-0.000715522,0,0,0,0,0,0,0,0,0,306,94,0,0,0,0,0,0,0,0,0
270,-0.00292641,0,0,0,0,0,0,0,0,0,324,76,0,0,0,0,0,0,0,0,0
280,9.45729e-05,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0
290,-0.000390831,0,0,0,0,0,0,0,0,0,296,104,0,0,0,0,0,0,0,0,0
300,-0.000179611,0,0,0,0,0,0,0,0,0,307,93,0,0,0,0,0,0,0,0,0
310,-0.000398175,0,0,0,0,0,0,0,0,0,326,74,0,0,0,0,0,0,0,0,0
320,0.000467708,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0
330,-0.000731429,0,0,0,0,0,0,0,0,0,295,105,0,0,0,0,0,0,0,0,0
340,0.000744438,0,0,0,0,0,0,0,0,0,306,94,0,0,0,0,0,0,0,0,0
350,0.000324807,0,0,0,0,0,0,0,0,0,318,82,0,0,0,0,0,0,0,0,0
360,0.00121346,0,0,0,0,0,0,0,0,0,318,82,0,0,0,0,0,0,0,0,0
370,0.000340985,0,0,0,0,0,0,0,0,0,305,95,0,0,0,0,0,0,0,0,0
380,-0.000973506,0,0,0,0,0,0,0,0,0,305,95,0,0,0,0,0,0,0,0,0
390,-0.000790997,0,0,0,0,0,0,0,0,0,316,84,0,0,0,0,0,0,0,0,0
400,-0.00213273,0,0,0,0,0,0,0,0,0,346,54,0,0,0,0,0,0,0,0,0
410,5.77972e-05,0,0,0,0,0,0,0,0,0,330,70,0,0,0,0,0,0,0,0,0
420,-0.000589746,0,0,0,0,0,0,0,0,0,340,60,0,0,0,0,0,0,0,0,0
430,0.00173382,0,0,0,0,0,0,0,0,0,317,83,0,0,0,0,0,0,0,0,0
440,-5.31841e-05,0,0,0,0,0,0,0,0,0,351,49,0,0,0,0,0,0,0,0,0
450,-0.00111693,0,0,0,0,0,0,0,0,0,345,55,0,0,0,0,0,0,0,0,0
460,0.000887026,0,0,0,0,0,0,0,0,0,329,71,0,0,0,0,0,0,0,0,0
470,0.00106635,0,0,0,0,0,0,0,0,0,332,68,0,0,0,0,0,0,0,0,0
480,0.000722774,0,0,0,0,0,0,0,0,0,331,69,0,0,0,0,0,0,0,0,0
490,-0.000261181,0,0,0,0,0,0,0,0,0,357,43,0,0,0,0,0,0,0,0,0
500,0.000598528,0,0,0,0,0,0,0,0,0,354,46,0,0,0,0,0,0,0,0,0
510,0.00118002,0,0,0,0,0,0,0,0,0,350,50,0,0,0,0,0,0,0,0,0
520,0.000867448,0,0,0,0,0,0,0,0,0,345,55,0,0,0,0,0,0,0,0,0
530,-0.000281556,0,0,0,0,0,0,0,0,0,359,41,0,0,0,0,0,0,0,0,0
540,0.000391454,0,0,0,0,0,0,0,0,0,352,48,0,0,0,0,0,0,0,0,0
550,0.000800949,0,0,0,0,0,0,0,0,0,344,56,0,0,0,0,0,0,0,0,0
560,0.00156527,0,0,0,0,0,0,0,0,0,327,73,0,0,0,0,0,0,0,0,0
570,0.00016188,0,0,0,0,0,0,0,0,0,345,55,0,0,0,0,0,0,0,0,0
580,-0.000667459,0,0,0,0,0,0,0,0,0,342,58,0,0,0,0,0,0,0,0,0
590,0.000787013,0,0,0,0,0,0,0,0,0,334,66,0,0,0,0,0,0,0,0,0
600,0.000674746,0,0,0,0,0,0,0,0,0,360,40,0,0,0,0,0,0,0,0,0
610,0.000504859,0,0,0,0,0,0,0,0,0,360,40,0,0,0,0,0,0,0,0,0
620,1.2283e-05,0,0,0,0,0,0,0,0,0,362,38,0,0,0,0,0,0,0,0,0
630,-0.000338262,0,0,0,0,0,0,0,0,0,367,33,0,0,0,0,0,0,0,0,0
