update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.037646,21,18,26,28,16,17,17,31,17,18,31,11,18,26,14,16,20,22,17,16
10,0.461628,0,0,0,1,0,0,0,0,0,80,9,0,45,25,60,13,29,73,47,18
20,0.435131,0,0,0,0,0,0,0,0,0,93,17,0,22,42,44,10,50,66,56,0
30,0.446425,0,0,0,0,0,0,0,0,0,83,15,0,16,51,60,10,51,65,49,0
40,0.400792,0,0,0,0,0,0,0,0,0,97,23,0,13,82,27,4,58,63,32,1
50,0.399382,0,0,0,0,0,0,0,0,0,78,11,0,22,107,50,12,51,61,5,3
60,0.365843,0,0,0,0,0,0,0,0,0,87,13,1,23,93,39,51,76,16,0,1
70,0.393799,0,0,0,0,0,0,0,0,0,82,13,0,7,73,58,75,77,15,0,0
80,0.391365,0,0,0,0,0,0,0,0,0,91,10,0,0,89,42,49,95,24,0,0
90,0.384027,0,0,0,0,0,0,0,0,0,91,14,0,5,75,54,47,92,22,0,0
100,0.384445,0,0,0,0,0,0,0,0,0,86,10,0,6,107,41,39,86,25,0,0
110,0.397985,0,0,0,0,0,0,0,0,0,81,8,0,17,102,45,9,92,46,0,0
120,0.393824,0,0,0,0,0,0,0,0,0,98,14,0,13,62,48,14,109,42,0,0
130,0.426747,0,0,0,0,0,0,0,0,0,90,17,0,0,48,35,30,130,50,0,0
140,0.446503,0,0,0,0,0,0,0,0,0,83,12,0,0,30,62,31,129,53,0,0
150,0.401088,0,0,0,0,0,0,0,0,0,103,17,0,2,29,62,42,106,39,0,0
160,0.35968,0,0,0,0,0,0,0,0,0,136,21,0,1,25,35,38,83,61,0,0
170,0.387636,0,0,0,0,0,0,0,0,0,101,18,0,0,50,59,45,85,42,0,0
180,0.413219,0,0,0,0,0,0,0,0,0,81,16,0,0,57,61,37,123,25,0,0
190,0.368363,0,0,0,0,0,0,0,0,0,96,17,0,0,68,88,44,50,37,0,0
200,0.41081,0,0,0,0,0,0,0,0,0,86,10,0,3,51,80,57,69,44,0,0
210,0.400364,0,0,0,0,0,0,0,0,0,88,13,0,0,36,121,42,56,44,0,0
220,0.435593,0,0,0,0,0,0,0,0,0,76,9,1,4,11,138,47,45,68,1,0
230,0.438589,0,0,0,0,0,0,0,0,0,74,9,0,0,39,129,18,49,79,3,0
240,0.448813,0,0,0,0,0,0,0,0,0,79,19,0,0,40,84,12,35,118,13,0
250,0.460274,0,0,0,0,0,0,0,0,0,93,7,0,0,18,88,20,56,101,17,0
260,0.461262,0,0,0,0,0,0,0,0,0,81,11,0,0,35,87,13,54,93,26,0
270,0.421683,0,0,0,0,0,0,0,0,0,88,11,0,0,65,78,23,46,82,7,0
280,0.405736,0,0,0,0,0,0,0,0,0,93,9,0,0,59,99,24,51,61,4,0
290,0.391606,0,0,0,0,0,0,0,0,0,79,16,0,8,76,79,52,44,42,4,0
300,0.404788,0,0,0,0,0,0,0,0,0,76,7,0,2,83,96,51,40,41,4,0
310,0.393068,0,0,0,0,0,0,0,0,0,66,3,0,2,100,103,86,24,16,0,0
320,0.39956,0,0,0,0,0,0,0,0,0,72,10,0,0,47,115,106,25,25,0,0
330,0.398102,0,0,0,0,0,0,0,0,0,84,4,0,0,39,121,98,33,20,1,0
340,0.372253,0,0,0,0,0,0,0,0,0,89,3,0,1,55,148,58,28,18,0,0
350,0.367392,0,0,0,0,0,0,0,0,0,80,2,0,0,73,163,53,28,1,0,0
360,0.351538,0,0,0,0,0,0,0,0,0,78,4,0,7,92,135,83,1,0,0,0
370,0.336321,0,0,0,0,0,0,0,0,0,70,4,0,22,133,122,49,0,0,0,0
380,0.327626,0,0,0,0,0,0,0,0,0,81,6,1,28,119,98,67,0,0,0,0
390,0.340959,0,0,0,0,0,0,0,0,0,59,4,0,37,144,99,57,0,0,0,0
400,0.327966,0,0,0,0,0,0,0,0,0,80,3,0,41,114,90,70,2,0,0,0
410,0.310071,0,0,0,0,0,0,0,0,0,87,5,1,53,114,68,65,7,0,0,0
420,0.301208,0,0,0,0,0,0,0,0,0,66,7,2,76,159,56,34,0,0,0,0
430,0.296434,0,0,0,0,0,0,0,0,0,70,4,0,70,169,68,19,0,0,0,0
440,0.302572,0,0,0,0,0,0,0,0,0,74,1,0,32,205,68,20,0,0,0,0
450,0.281623,0,0,0,0,0,0,0,0,0,80,3,0,55,200,43,19,0,0,0,0
460,0.269245,0,0,0,0,0,0,0,0,0,81,1,0,120,141,34,23,0,0,0,0
470,0.290201,0,0,0,0,0,0,0,0,0,75,0,2,127,109,34,34,19,0,0,0
480,0.261062,0,0,0,0,0,0,0,0,0,81,0,2,159,93,44,14,7,0,0,0
490,0.226585,0,0,0,0,0,0,0,0,0,89,3,6,207,65,11,18,1,0,0,0
500,0.236738,0,0,0,0,0,0,0,0,0,86,1,1,195,79,16,22,0,0,0,0
510,0.245325,0,0,0,0,0,0,0,0,0,68,1,3,194,107,18,9,0,0,0,0
520,0.241058,0,0,0,0,0,0,0,0,0,72,1,6,202,84,17,18,0,0,0,0
530,0.232091,0,0,0,0,0,0,0,0,0,78,2,8,222,69,11,10,0,0,0,0
540,0.24516,0,0,0,0,0,0,0,0,0,73,0,4,201,83,28,11,0,0,0,0
550,0.24671,0,0,0,0,0,0,0,0,0,57,7,2,203,113,18,0,0,0,0,0
560,0.228852,0,0,0,0,0,0,0,0,0,88,1,8,162,127,14,0,0,0,0,0
570,0.224689,0,0,0,0,0,0,0,0,0,77,5,10,188,111,9,0,0,0,0,0
580,0.22473,0,0,0,0,0,0,0,0,0,83,7,8,174,117,11,0,0,0,0,0
590,0.216285,0,0,0,0,0,0,0,0,0,77,6,13,210,80,14,0,0,0,0,0
600,0.22771,0,0,0,0,0,0,0,0,0,70,1,5,218,103,3,0,0,0,0,0
610,0.224739,0,0,0,0,0,0,0,0,0,66,2,7,248,71,6,0,0,0,0,0
620,0.219471,0,0,0,0,0,0,0,0,0,80,3,4,227,85,1,0,0,0,0,0
630,0.234253,0,0,0,0,0,0,0,0,0,70,3,1,214,106,6,0,0,0,0,0
640,0.242246,0,0,0,0,0,0,0,0,0,66,2,1,193,130,8,0,0,0,0,0
650,0.241399,0,0,0,0,0,0,0,0,0,76,2,4,175,135,8,0,0,0,0,0
660,0.239935,0,0,0,0,0,0,0,0,0,76,1,4,153,152,14,0,0,0,0,0
670,0.245077,0,0,0,0,0,0,0,0,0,74,5,1,151,162,7,0,0,0,0,0
680,0.248855,0,0,0,0,0,0,0,0,0,76,5,0,118,188,13,0,0,0,0,0
690,0.250222,0,0,0,0,0,0,0,0,0,82,2,1,114,197,4,0,0,0,0,0
700,0.255726,0,0,0,0,0,0,0,0,0,74,2,1,118,196,9,0,0,0,0,0
710,0.247014,0,0,0,0,0,0,0,0,0,78,5,5,122,189,1,0,0,0,0,0
720,0.246691,0,0,0,0,0,0,0,0,0,73,0,0,177,145,5,0,0,0,0,0
730,0.23288,0,0,0,0,0,0,0,0,0,74,1,4,213,96,12,0,0,0,0,0
740,0.226494,0,0,0,0,0,0,0,0,0,75,2,7,233,55,28,0,0,0,0,0
750,0.226635,0,0,0,0,0,0,0,0,0,77,4,1,209,84,25,0,0,0,0,0
760,0.220129,0,0,0,0,0,0,0,0,0,84,1,0,218,82,15,0,0,0,0,0
770,0.248786,0,0,0,0,0,0,0,0,0,69,2,5,185,98,41,0,0,0,0,0
780,0.223854,0,0,0,0,0,0,0,0,0,83,3,3,219,73,19,0,0,0,0,0
790,0.241892,0,0,0,0,0,0,0,0,0,61,3,5,222,85,24,0,0,0,0,0
800,0.248186,0,0,0,0,0,0,0,0,0,87,1,4,150,107,50,1,0,0,0,0
810,0.242435,0,0,0,0,0,0,0,0,0,66,1,5,205,84,39,0,0,0,0,0
820,0.23917,0,0,0,0,0,0,0,0,0,83,4,6,169,99,39,0,0,0,0,0
830,0.2511,0,0,0,0,0,0,0,0,0,74,5,3,159,111,47,1,0,0,0,0
840,0.258103,0,0,0,0,0,0,0,0,0,65,8,2,164,113,35,13,0,0,0,0
850,0.270661,0,0,0,0,0,0,0,0,0,79,2,2,116,110,75,16,0,0,0,0
860,0.278196,0,0,0,0,0,0,0,0,0,81,1,0,97,134,71,16,0,0,0,0
870,0.264143,0,0,0,0,0,0,0,0,0,79,3,2,130,123,58,5,0,0,0,0
880,0.249164,0,0,0,0,0,0,0,0,0,80,6,1,138,141,34,0,0,0,0,0
890,0.248942,0,0,0,0,0,0,0,0,0,73,6,4,139,142,36,0,0,0,0,0
900,0.233416,0,0,0,0,0,0,0,0,0,94,4,3,132,137,29,1,0,0,0,0
910,0.252168,0,0,0,0,0,0,0,0,0,87,1,1,131,124,56,0,0,0,0,0
920,0.276704,0,0,0,0,0,0,0,0,0,75,3,4,109,113,94,2,0,0,0,0
930,0.234209,0,0,0,0,0,0,0,0,0,94,7,4,141,102,52,0,0,0,0,0
940,0.25815,0,0,0,0,0,0,0,0,0,82,5,0,143,99,66,5,0,0,0,0
950,0.231658,0,0,0,0,0,0,0,0,0,101,10,3,125,103,58,0,0,0,0,0
960,0.243406,0,0,0,0,0,0,0,0,0,76,10,8,138,130,38,0,0,0,0,0
970,0.255667,0,0,0,0,0,0,0,0,0,89,7,1,117,116,64,6,0,0,0,0
980,0.267352,0,0,0,0,0,0,0,0,0,93,6,0,123,84,57,37,0,0,0,0
990,0.25262,0,0,0,0,0,0,0,0,0,80,16,2,138,103,28,30,3,0,0,0
1000,0.24113,0,0,0,0,0,0,0,0,0,96,15,1,122,110,34,22,0,0,0,0
1010,0.283118,0,0,0,0,0,0,0,0,0,85,19,0,93,101,34,60,8,0,0,0
1020,0.295713,0,0,0,0,0,0,0,0,0,90,5,0,90,110,31,54,20,0,0,0
1030,0.318599,0,0,0,0,0,0,0,0,0,78,8,0,91,90,48,49,21,15,0,0
1040,0.278831,0,0,0,0,0,0,0,0,0,84,11,0,93,128,43,28,13,0,0,0
1050,0.288931,0,0,0,0,0,0,0,0,0,95,10,1,58,114,77,33,12,0,0,0
1060,0.307142,0,0,0,0,0,0,0,0,0,90,6,0,54,94,95,58,3,0,0,0
1070,0.297607,0,0,0,0,0,0,0,0,0,90,8,1,44,129,86,37,5,0,0,0
1080,0.335447,0,0,0,0,0,0,0,0,0,77,4,0,76,66,87,65,25,0,0,0
1090,0.308091,0,0,0,0,0,0,0,0,0,91,19,1,73,58,64,50,44,0,0,0
1100,0.325435,0,0,0,0,0,0,0,0,0,90,13,1,61,53,81,60,41,0,0,0
1110,0.308113,0,0,0,0,0,0,0,0,0,84,15,2,85,44,97,46,23,4,0,0
1120,0.285176,0,0,0,0,0,0,0,0,0,92,5,6,90,84,71,39,13,0,0,0
1130,0.30185,0,0,0,0,0,0,0,0,0,94,14,1,63,73,77,63,15,0,0,0
1140,0.297741,0,0,0,0,0,0,0,0,0,105,9,5,52,90,62,49,28,0,0,0
1150,0.305766,0,0,0,0,0,0,0,0,0,94,15,3,76,57,68,35,52,0,0,0
1160,0.357077,0,0,0,0,0,0,0,0,0,89,11,2,31,68,63,59,77,0,0,0
1170,0.338968,0,0,0,0,0,0,0,0,0,91,18,1,50,56,52,63,69,0,0,0
1180,0.320286,0,0,0,0,0,0,0,0,0,104,17,0,44,50,58,98,29,0,0,0
1190,0.347245,0,0,0,0,0,0,0,0,0,83,12,0,30,96,57,82,40,0,0,0
1200,0.358503,0,0,0,0,0,0,0,0,0,82,7,0,30,78,81,76,46,0,0,0
1210,0.323326,0,0,0,0,0,0,0,0,0,92,11,1,65,62,50,79,37,3,0,0
1220,0.368057,0,0,0,0,0,0,0,0,0,70,8,0,26,84,78,108,26,0,0,0
1230,0.36011,0,0,0,0,0,0,0,0,0,81,13,2,32,36,88,121,27,0,0,0
1240,0.330496,0,0,0,0,0,0,0,0,0,85,15,0,47,69,72,102,10,0,0,0
1250,0.328081,0,0,0,0,0,0,0,0,0,95,13,0,15,87,91,91,3,5,0,0
1260,0.353547,0,0,0,0,0,0,0,0,0,80,10,0,1,93,94,114,8,0,0,0
1270,0.330182,0,0,0,0,0,0,0,0,0,87,5,0,10,91,153,47,7,0,0,0
1280,0.333481,0,0,0,0,0,0,0,0,0,85,6,0,18,89,144,48,10,0,0,0
1290,0.335302,0,0,0,0,0,0,0,0,0,91,2,0,10,78,158,55,6,0,0,0
1300,0.306273,0,0,0,0,0,0,0,0,0,85,5,0,48,115,115,32,0,0,0,0
1310,0.314491,0,0,0,0,0,0,0,0,0,82,2,1,46,108,121,39,1,0,0,0
1320,0.286569,0,0,0,0,0,0,0,0,0,78,8,3,97,108,64,41,1,0,0,0
1330,0.295835,0,0,0,0,0,0,0,0,0,73,7,0,95,118,51,55,1,0,0,0
1340,0.27226,0,0,0,0,0,0,0,0,0,81,2,1,128,104,59,21,4,0,0,0
1350,0.259804,0,0,0,0,0,0,0,0,0,91,6,0,114,119,57,3,10,0,0,0
1360,0.247089,0,0,0,0,0,0,0,0,0,79,5,2,156,134,22,0,2,0,0,0
1370,0.237845,0,0,0,0,0,0,0,0,0,86,5,3,128,149,29,0,0,0,0,0
1380,0.233259,0,0,0,0,0,0,0,0,0,78,8,4,162,130,18,0,0,0,0,0
1390,0.233133,0,0,0,0,0,0,0,0,0,76,6,4,173,132,9,0,0,0,0,0
