update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0
10,-0.00139107,0,0,0,0,0,0,0,0,0,213,187,0,0,0,0,0,0,0,0,0
20,-0.00626848,0,0,0,0,0,0,0,0,2,227,171,0,0,0,0,0,0,0,0,0
30,-0.00776681,0,0,0,0,0,0,0,0,6,229,163,2,0,0,0,0,0,0,0,0
40,-0.0134357,0,0,0,0,0,0,0,0,8,257,134,1,0,0,0,0,0,0,0,0
50,-0.018405,0,0,0,0,0,0,0,0,20,257,118,5,0,0,0,0,0,0,0,0
60,-0.0229354,0,0,0,0,0,0,0,0,35,241,121,3,0,0,0,0,0,0,0,0
70,-0.0315525,0,0,0,0,0,0,0,0,56,218,122,4,0,0,0,0,0,0,0,0
80,-0.028118,0,0,0,0,0,0,0,0,69,193,128,10,0,0,0,0,0,0,0,0
90,-0.00230087,0,0,0,0,0,0,0,0,24,186,169,21,0,0,0,0,0,0,0,0
100,0.00277043,0,0,0,0,0,0,0,0,24,173,169,34,0,0,0,0,0,0,0,0
110,-0.00838534,0,0,0,0,0,0,0,0,25,198,157,20,0,0,0,0,0,0,0,0
120,0.0017589,0,0,0,0,0,0,0,0,33,160,172,35,0,0,0,0,0,0,0,0
130,0.0182337,0,0,0,0,0,0,0,0,20,128,211,40,1,0,0,0,0,0,0,0
140,0.0190445,0,0,0,0,0,0,0,0,22,124,227,26,1,0,0,0,0,0,0,0
150,0.0105477,0,0,0,0,0,0,0,0,29,145,199,23,4,0,0,0,0,0,0,0
160,0.00777685,0,0,0,0,0,0,0,0,24,158,186,24,8,0,0,0,0,0,0,0
170,0.0161131,0,0,0,0,0,0,0,0,13,142,212,32,1,0,0,0,0,0,0,0
180,0.0151796,0,0,0,0,0,0,0,0,13,147,205,35,0,0,0,0,0,0,0,0
190,0.018537,0,0,0,0,0,0,0,0,13,147,202,38,0,0,0,0,0,0,0,0
200,0.0157023,0,0,0,0,0,0,0,0,27,142,170,61,0,0,0,0,0,0,0,0
210,0.0120419,0,0,0,0,0,0,0,0,39,124,183,52,2,0,0,0,0,0,0,0
220,0.00767434,0,0,0,0,0,0,0,1,53,118,158,66,4,0,0,0,0,0,0,0
230,0.0142962,0,0,0,0,0,0,0,3,53,116,153,70,5,0,0,0,0,0,0,0
240,0.0189714,0,0,0,0,0,0,0,3,30,150,132,77,8,0,0,0,0,0,0,0
250,0.0369099,0,0,0,0,0,0,0,3,35,116,119,109,18,0,0,0,0,0,0,0
260,0.0329523,0,0,0,0,0,0,1,6,32,101,152,88,20,0,0,0,0,0,0,0
270,0.0238429,0,0,0,0,0,0,0,14,27,116,156,68,19,0,0,0,0,0,0,0
280,0.0479322,0,0,0,0,0,0,0,2,27,96,167,72,36,0,0,0,0,0,0,0
290,0.0429733,0,0,0,0,0,0,0,0,38,83,191,66,20,2,0,0,0,0,0,0
300,0.0515898,0,0,0,0,0,0,0,0,25,78,201,72,20,4,0,0,0,0,0,0
310,0.0399697,0,0,0,0,0,0,0,0,44,71,197,68,17,3,0,0,0,0,0,0
320,0.0347358,0,0,0,0,0,0,0,0,62,79,160,73,17,9,0,0,0,0,0,0
330,0.0332274,0,0,0,0,0,0,0,0,69,70,149,93,14,5,0,0,0,0,0,0
340,0.0351398,0,0,0,0,0,0,0,1,66,82,139,86,19,7,0,0,0,0,0,0
350,0.0343435,0,0,0,0,0,0,0,2,30,128,146,72,14,7,1,0,0,0,0,0
360,0.0401099,0,0,0,0,0,0,0,0,32,112,157,67,17,15,0,0,0,0,0,0
370,0.043543,0,0,0,0,0,0,0,1,12,116,177,64,23,6,1,0,0,0,0,0
