update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.0238895,22,25,21,16,14,14,17,18,13,20,20,24,30,22,21,22,22,20,16,23
10,0.198236,0,0,1,1,4,12,13,20,15,10,55,52,68,41,62,15,16,8,4,3
20,0.178877,0,0,0,0,2,13,15,16,10,18,47,65,81,46,71,8,6,2,0,0
30,0.138443,0,0,0,0,0,14,19,19,13,17,60,91,54,71,34,4,0,4,0,0
40,0.105177,0,0,0,0,0,22,15,24,19,25,74,75,48,45,52,1,0,0,0,0
50,0.0752615,0,0,0,0,0,12,11,38,14,29,116,76,43,33,27,1,0,0,0,0
60,0.0563488,0,0,0,0,2,7,24,34,21,39,86,79,66,27,14,1,0,0,0,0
70,0.0567829,0,0,0,0,0,3,20,26,22,25,136,94,54,12,8,0,0,0,0,0
80,0.067913,0,0,0,0,0,8,17,22,10,26,125,113,62,12,5,0,0,0,0,0
90,0.037759,0,0,0,0,0,7,31,29,15,18,112,134,41,9,4,0,0,0,0,0
100,0.00913012,0,0,0,0,0,3,37,57,11,16,103,129,36,3,5,0,0,0,0,0
110,-0.000218858,0,0,0,0,0,4,46,46,23,30,90,119,27,8,7,0,0,0,0,0
120,-0.00751168,0,0,0,0,0,5,29,66,16,39,111,102,23,1,8,0,0,0,0,0
130,-0.00646376,0,0,0,0,0,0,25,76,18,31,118,107,15,5,5,0,0,0,0,0
140,0.015076,0,0,0,0,0,0,26,63,16,25,122,103,28,9,8,0,0,0,0,0
150,0.0114582,0,0,0,0,0,0,28,72,14,20,122,86,40,7,11,0,0,0,0,0
160,0.0241259,0,0,0,0,0,1,28,64,22,23,105,97,31,9,20,0,0,0,0,0
170,0.0248537,0,0,0,0,0,2,39,47,22,38,97,83,42,12,17,1,0,0,0,0
180,-0.0259307,0,0,0,0,0,2,56,65,10,64,81,77,25,7,12,1,0,0,0,0
190,-0.0383462,0,0,0,0,0,7,64,58,12,76,59,72,26,11,15,0,0,0,0,0
200,-0.0199919,0,0,0,0,0,8,77,34,23,60,48,77,30,15,28,0,0,0,0,0
210,-0.00168503,0,0,0,0,0,11,50,24,26,72,84,64,38,14,13,4,0,0,0,0
220,-0.000292231,0,0,0,0,0,13,46,18,27,78,96,46,51,11,12,2,0,0,0,0
230,0.0276834,0,0,0,0,0,2,33,20,41,85,74,52,60,15,15,3,0,0,0,0
240,-0.0250341,0,0,0,0,0,3,60,38,56,47,56,64,62,6,8,0,0,0,0,0
250,-0.00495053,0,0,0,0,0,4,53,39,60,44,33,49,107,8,1,2,0,0,0,0
260,-0.0391614,0,0,0,0,0,8,59,54,67,46,20,58,66,15,7,0,0,0,0,0
270,0.0188189,0,0,0,0,0,5,31,67,39,54,13,82,69,32,8,0,0,0,0,0
280,0.0027921,0,0,0,0,0,10,19,83,55,41,14,71,68,24,15,0,0,0,0,0
290,-0.0366177,0,0,0,0,0,20,23,79,65,36,19,102,30,21,5,0,0,0,0,0
300,-0.0733377,0,0,0,0,0,13,57,91,57,29,33,55,35,23,7,0,0,0,0,0
310,-0.0856207,0,0,0,0,0,11,64,96,55,35,30,47,32,17,13,0,0,0,0,0
320,-0.121115,0,0,0,0,0,24,76,104,45,31,21,47,35,7,10,0,0,0,0,0
330,-0.129312,0,0,0,0,0,37,91,92,28,18,25,65,31,3,10,0,0,0,0,0
340,-0.149266,0,0,0,0,0,52,93,86,35,9,18,70,26,0,11,0,0,0,0,0
350,-0.161759,0,0,0,0,0,39,110,103,27,15,13,54,22,6,10,1,0,0,0,0
360,-0.178129,0,0,0,0,1,50,117,86,30,17,21,37,23,7,11,0,0,0,0,0
370,-0.162597,0,0,0,0,0,47,115,83,36,9,23,35,32,6,14,0,0,0,0,0
380,-0.135231,0,0,0,0,0,53,110,71,23,13,20,43,31,9,27,0,0,0,0,0
390,-0.086264,0,0,0,0,0,50,83,75,19,13,18,42,52,22,26,0,0,0,0,0
400,-0.070357,0,0,0,0,0,41,92,67,6,25,11,63,52,12,30,1,0,0,0,0
410,-0.0955012,0,0,0,0,2,71,88,52,12,14,10,52,46,33,20,0,0,0,0,0
420,-0.0520979,0,0,0,0,7,45,95,47,18,9,7,30,73,35,33,1,0,0,0,0
430,-0.0924543,0,0,0,0,5,58,123,39,12,1,11,22,58,45,26,0,0,0,0,0
440,-0.0860606,0,0,0,0,5,47,103,58,18,3,22,20,67,31,26,0,0,0,0,0
450,-0.0487391,0,0,0,0,3,51,95,42,22,0,13,20,79,43,32,0,0,0,0,0
460,-0.00968288,0,0,0,0,2,61,71,37,19,5,6,19,71,79,29,1,0,0,0,0
470,-0.040089,0,0,0,0,3,63,65,55,17,4,12,33,66,54,28,0,0,0,0,0
480,-0.00857967,0,0,0,0,1,70,53,49,12,7,5,26,77,69,30,1,0,0,0,0
490,-0.0200851,0,0,0,0,3,62,56,63,6,4,4,35,88,61,18,0,0,0,0,0
500,-0.0344176,0,0,0,0,1,41,70,74,22,6,9,22,78,55,22,0,0,0,0,0
510,-0.0511856,0,0,0,0,0,26,100,89,11,4,4,7,77,64,18,0,0,0,0,0
520,-0.0723052,0,0,0,0,0,35,117,72,18,4,1,3,65,60,25,0,0,0,0,0
530,-0.0616484,0,0,0,0,1,43,108,63,22,3,0,5,60,58,36,1,0,0,0,0
540,-0.0124515,0,0,0,0,1,46,87,44,17,12,0,15,81,73,24,0,0,0,0,0
550,-0.0425914,0,0,0,0,0,61,77,67,9,4,0,32,60,64,26,0,0,0,0,0
560,-0.104565,0,0,0,0,0,68,85,71,26,9,0,16,61,60,4,0,0,0,0,0
570,-0.128027,0,0,0,0,4,67,90,83,24,8,1,3,38,81,1,0,0,0,0,0
580,-0.152874,0,0,0,0,0,57,126,75,15,19,4,3,53,46,2,0,0,0,0,0
590,-0.21384,0,0,0,0,0,70,160,58,19,18,4,2,32,35,2,0,0,0,0,0
600,-0.213747,0,0,0,0,0,105,121,53,24,18,6,3,38,27,5,0,0,0,0,0
610,-0.189177,0,0,0,0,1,94,126,43,15,20,9,4,63,19,6,0,0,0,0,0
620,-0.217858,0,0,0,0,2,104,125,43,22,25,7,6,39,24,3,0,0,0,0,0
630,-0.24229,0,0,0,0,3,127,125,24,30,31,0,6,24,26,4,0,0,0,0,0
640,-0.273573,0,0,0,0,3,122,147,17,29,43,6,8,13,11,1,0,0,0,0,0
650,-0.226488,0,0,0,0,2,90,132,29,32,59,9,17,18,8,4,0,0,0,0,0
660,-0.259396,0,0,0,0,4,97,139,30,46,45,7,17,7,7,1,0,0,0,0,0
670,-0.267536,0,0,0,0,2,89,138,37,54,53,13,8,2,3,1,0,0,0,0,0
680,-0.290343,0,0,0,0,6,112,132,36,40,46,10,16,0,2,0,0,0,0,0,0
690,-0.277424,0,0,0,0,1,115,108,46,57,43,14,14,0,2,0,0,0,0,0,0
700,-0.305371,0,0,0,0,6,114,123,56,54,42,4,1,0,0,0,0,0,0,0,0
710,-0.28256,0,0,0,0,5,93,121,55,75,46,4,1,0,0,0,0,0,0,0,0
720,-0.284152,0,0,0,0,3,96,132,45,68,44,12,0,0,0,0,0,0,0,0,0
730,-0.299402,0,0,0,0,10,115,103,54,63,53,2,0,0,0,0,0,0,0,0,0
740,-0.299423,0,0,0,0,6,123,111,53,36,64,7,0,0,0,0,0,0,0,0,0
750,-0.305235,0,0,0,0,3,148,92,40,74,34,9,0,0,0,0,0,0,0,0,0
760,-0.289792,0,0,0,0,6,100,122,51,70,48,3,0,0,0,0,0,0,0,0,0
770,-0.310202,0,0,0,0,4,119,126,62,48,41,0,0,0,0,0,0,0,0,0,0
780,-0.308946,0,0,0,0,2,116,117,82,47,35,1,0,0,0,0,0,0,0,0,0
790,-0.30568,0,0,0,0,2,116,106,84,58,32,2,0,0,0,0,0,0,0,0,0
800,-0.291853,0,0,0,0,9,68,134,93,55,40,1,0,0,0,0,0,0,0,0,0
810,-0.290037,0,0,0,0,3,81,103,111,78,24,0,0,0,0,0,0,0,0,0,0
820,-0.301464,0,0,0,0,5,80,111,135,56,13,0,0,0,0,0,0,0,0,0,0
830,-0.291074,0,0,0,0,1,73,113,137,60,16,0,0,0,0,0,0,0,0,0,0
840,-0.294532,0,0,0,0,5,76,119,120,65,15,0,0,0,0,0,0,0,0,0,0
850,-0.306278,0,0,0,0,7,82,129,111,62,9,0,0,0,0,0,0,0,0,0,0
860,-0.310999,0,0,0,0,4,94,116,124,54,8,0,0,0,0,0,0,0,0,0,0
870,-0.319047,0,0,0,0,5,96,110,141,37,11,0,0,0,0,0,0,0,0,0,0
880,-0.319813,0,0,0,0,2,111,95,146,44,2,0,0,0,0,0,0,0,0,0,0
890,-0.332891,0,0,0,0,4,119,116,127,33,1,0,0,0,0,0,0,0,0,0,0
900,-0.345011,0,0,0,0,12,129,114,116,27,2,0,0,0,0,0,0,0,0,0,0
910,-0.345798,0,0,0,0,25,119,118,104,32,2,0,0,0,0,0,0,0,0,0,0
920,-0.338917,0,0,0,0,23,108,113,103,50,3,0,0,0,0,0,0,0,0,0,0
930,-0.338763,0,0,0,0,10,120,126,87,53,4,0,0,0,0,0,0,0,0,0,0
940,-0.34516,0,0,0,0,7,133,137,70,51,2,0,0,0,0,0,0,0,0,0,0
950,-0.348676,0,0,0,0,8,158,101,78,54,1,0,0,0,0,0,0,0,0,0,0
960,-0.314678,0,0,0,0,3,111,128,76,78,4,0,0,0,0,0,0,0,0,0,0
970,-0.304534,0,0,0,0,4,96,128,66,94,12,0,0,0,0,0,0,0,0,0,0
980,-0.305338,0,0,0,0,11,100,97,94,88,10,0,0,0,0,0,0,0,0,0,0
990,-0.286088,0,0,0,0,11,71,102,99,106,11,0,0,0,0,0,0,0,0,0,0
1000,-0.285763,0,0,0,0,2,63,126,100,97,11,1,0,0,0,0,0,0,0,0,0
1010,-0.288129,0,0,0,0,3,84,104,99,94,16,0,0,0,0,0,0,0,0,0,0
1020,-0.284868,0,0,0,0,3,91,92,86,112,14,2,0,0,0,0,0,0,0,0,0
1030,-0.295105,0,0,0,0,2,95,113,92,75,22,1,0,0,0,0,0,0,0,0,0
1040,-0.307444,0,0,0,0,12,101,106,79,89,11,2,0,0,0,0,0,0,0,0,0
1050,-0.325017,0,0,0,0,15,108,98,109,60,10,0,0,0,0,0,0,0,0,0,0
1060,-0.337516,0,0,0,0,4,144,105,93,48,6,0,0,0,0,0,0,0,0,0,0
1070,-0.338803,0,0,0,0,8,154,87,94,55,2,0,0,0,0,0,0,0,0,0,0
