update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.489661,0,0,0,0,0,0,0,0,0,0,53,34,41,43,43,32,33,34,36,51
10,0.252226,0,0,0,0,0,0,0,0,0,179,26,2,66,16,26,20,7,12,17,29
20,0.224472,0,0,0,0,0,0,0,0,0,177,34,0,54,34,31,31,11,3,5,20
30,0.228487,0,0,0,0,0,0,0,0,0,189,34,1,29,26,31,36,25,12,0,17
40,0.256851,0,0,0,0,0,0,0,0,0,183,20,0,41,17,21,45,25,38,1,9
50,0.246028,0,0,0,0,0,0,0,0,0,172,13,4,62,22,32,38,27,24,0,6
60,0.216728,0,0,0,0,0,0,0,0,0,174,21,7,65,17,62,23,13,10,0,8
70,0.241517,0,0,0,0,0,0,0,0,0,149,25,2,64,12,67,62,14,4,0,1
80,0.25625,0,0,0,0,0,0,0,0,0,155,22,1,26,20,102,55,13,4,0,2
90,0.245107,0,0,0,0,0,0,0,0,0,158,15,1,57,20,87,39,15,8,0,0
100,0.259632,0,0,0,0,0,0,0,0,0,165,10,0,9,25,135,37,15,4,0,0
110,0.225688,0,0,0,0,0,0,0,0,0,184,19,0,16,16,128,24,6,6,1,0
120,0.238543,0,0,0,0,0,0,0,0,0,170,21,2,8,22,122,51,0,4,0,0
130,0.256436,0,0,0,0,0,0,0,0,0,164,16,0,0,34,123,60,3,0,0,0
140,0.279584,0,0,0,0,0,0,0,0,0,152,20,0,0,16,109,91,12,0,0,0
150,0.228319,0,0,0,0,0,0,0,0,0,185,29,0,0,13,76,87,10,0,0,0
160,0.220194,0,0,0,0,0,0,0,0,0,182,28,0,0,28,97,63,2,0,0,0
170,0.210446,0,0,0,0,0,0,0,0,0,192,26,0,0,24,92,65,1,0,0,0
180,0.221208,0,0,0,0,0,0,0,0,0,173,27,0,0,37,132,31,0,0,0,0
190,0.162001,0,0,0,0,0,0,0,0,0,210,42,0,0,29,99,19,1,0,0,0
200,0.169879,0,0,0,0,0,0,0,0,0,197,41,0,0,49,105,8,0,0,0,0
210,0.167106,0,0,0,0,0,0,0,0,0,204,35,0,0,59,97,5,0,0,0,0
220,0.166341,0,0,0,0,0,0,0,0,0,191,47,0,0,73,83,6,0,0,0,0
230,0.161364,0,0,0,0,0,0,0,0,0,208,39,0,0,58,83,12,0,0,0,0
240,0.157558,0,0,0,0,0,0,0,0,0,197,57,0,0,50,73,23,0,0,0,0
250,0.150905,0,0,0,0,0,0,0,0,0,212,55,0,0,35,63,35,0,0,0,0
260,0.141229,0,0,0,0,0,0,0,0,0,222,51,0,0,28,80,16,3,0,0,0
270,0.17144,0,0,0,0,0,0,0,0,0,185,53,0,1,55,93,13,0,0,0,0
280,0.15758,0,0,0,0,0,0,0,0,0,191,56,0,3,66,74,10,0,0,0,0
290,0.162253,0,0,0,0,0,0,0,0,0,204,47,0,1,46,75,27,0,0,0,0
300,0.166476,0,0,0,0,0,0,0,0,0,211,30,0,9,58,63,29,0,0,0,0
310,0.15232,0,0,0,0,0,0,0,0,0,214,43,0,4,48,65,26,0,0,0,0
320,0.187422,0,0,0,0,0,0,0,0,0,186,34,0,6,79,70,25,0,0,0,0
330,0.180198,0,0,0,0,0,0,0,0,0,197,35,0,4,63,69,31,1,0,0,0
340,0.146911,0,0,0,0,0,0,0,0,0,217,51,0,1,41,61,27,2,0,0,0
350,0.197702,0,0,0,0,0,0,0,0,0,192,40,0,0,46,54,64,4,0,0,0
360,0.19542,0,0,0,0,0,0,0,0,0,187,48,0,0,51,52,40,22,0,0,0
370,0.203532,0,0,0,0,0,0,0,0,0,202,40,0,4,27,44,45,37,1,0,0
380,0.211957,0,0,0,0,0,0,0,0,0,203,43,0,1,18,29,57,39,10,0,0
390,0.234974,0,0,0,0,0,0,0,0,0,198,36,0,0,12,20,77,52,5,0,0
400,0.226649,0,0,0,0,0,0,0,0,0,193,38,0,0,15,52,34,64,4,0,0
410,0.216194,0,0,0,0,0,0,0,0,0,201,37,0,0,29,39,23,64,7,0,0
420,0.252645,0,0,0,0,0,0,0,0,0,186,26,0,0,36,31,45,74,2,0,0
430,0.210255,0,0,0,0,0,0,0,0,0,202,44,0,0,34,24,16,71,9,0,0
440,0.18,0,0,0,0,0,0,0,0,0,211,44,0,0,59,13,17,56,0,0,0
450,0.195836,0,0,0,0,0,0,0,0,0,178,47,0,11,88,19,18,36,3,0,0
460,0.193272,0,0,0,0,0,0,0,0,0,194,37,0,29,56,23,8,42,11,0,0
470,0.200564,0,0,0,0,0,0,0,0,0,208,35,0,24,28,19,16,60,10,0,0
480,0.16761,0,0,0,0,0,0,0,0,0,204,38,0,36,49,32,5,32,4,0,0
490,0.142646,0,0,0,0,0,0,0,0,0,214,47,0,31,58,22,2,12,14,0,0
500,0.178611,0,0,0,0,0,0,0,0,0,192,53,0,36,32,46,0,14,26,1,0
510,0.187267,0,0,0,0,0,0,0,0,0,193,40,0,45,34,41,0,22,24,1,0
520,0.152134,0,0,0,0,0,0,0,0,0,205,47,0,52,26,37,5,21,7,0,0
530,0.13374,0,0,0,0,0,0,0,0,0,215,38,0,65,33,33,3,10,3,0,0
540,0.143564,0,0,0,0,0,0,0,0,0,208,34,2,77,22,32,10,15,0,0,0
550,0.124899,0,0,0,0,0,0,0,0,0,210,37,2,100,14,15,15,7,0,0,0
560,0.175181,0,0,0,0,0,0,0,0,0,178,26,2,105,21,27,33,7,1,0,0
570,0.160502,0,0,0,0,0,0,0,0,0,187,39,0,91,24,12,40,5,2,0,0
580,0.136865,0,0,0,0,0,0,0,0,0,192,39,1,104,36,5,23,0,0,0,0
590,0.154207,0,0,0,0,0,0,0,0,0,182,27,1,109,50,7,24,0,0,0,0
600,0.155981,0,0,0,0,0,0,0,0,0,180,28,2,81,87,14,8,0,0,0,0
610,0.146056,0,0,0,0,0,0,0,0,0,197,33,0,52,82,16,20,0,0,0,0
620,0.167243,0,0,0,0,0,0,0,0,0,174,40,0,48,75,52,11,0,0,0,0
630,0.171437,0,0,0,0,0,0,0,0,0,169,31,0,63,91,44,2,0,0,0,0
640,0.177994,0,0,0,0,0,0,0,0,0,172,23,0,50,111,42,2,0,0,0,0
650,0.191906,0,0,0,0,0,0,0,0,0,147,25,1,53,136,38,0,0,0,0,0
