update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.0148562,18,26,19,11,17,21,20,20,20,18,27,22,19,19,22,18,23,23,16,21
10,0.241758,13,16,12,5,11,7,16,13,13,14,20,28,18,15,35,29,24,37,23,51
20,0.627613,1,2,2,0,2,5,5,4,8,9,10,20,12,4,19,17,25,64,45,146
30,0.811156,0,1,0,0,0,1,0,1,1,5,2,8,4,0,5,10,15,66,48,233
40,0.85394,0,0,0,0,0,2,0,1,0,0,1,4,0,0,3,5,9,64,52,259
50,0.874564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,58,67,262
60,0.8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,53,72,273
70,0.878245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,98,243
80,0.88412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,97,256
90,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,121,233
100,0.87109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,117,219
110,0.870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,131,209
120,0.867481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,118,210
130,0.86268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,110,207
140,0.863573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,124,200
150,0.872718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,115,221
160,0.86653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,87,222
170,0.880422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,87,251
180,0.880325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,90,248
190,0.884358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,92,258
200,0.88353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,96,256
210,0.887201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,92,263
220,0.876667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,107,232
230,0.887885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,76,271
240,0.881039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,87,256
250,0.875547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,84,249
260,0.855203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,93,208
270,0.861293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,89,227
280,0.864051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,66,244
290,0.862099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,231
300,0.855986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,98,214
310,0.850517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,82,212
320,0.85129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,97,205
330,0.851793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,72,219
340,0.861012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,74,239
350,0.863475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,245
360,0.86841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,50,268
370,0.869433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,78,250
380,0.861688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,92,222
390,0.857724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,97,214
400,0.855608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,95,212
410,0.863106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,82,235
420,0.868842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,89,246
430,0.870448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,102,245
440,0.867682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,96,243
450,0.865466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,102,233
460,0.861722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,125,212
470,0.853562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,131,190
480,0.856243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,135,192
490,0.861737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,132,200
500,0.87176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,103,242
510,0.865868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,123,220
520,0.866624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,124,218
530,0.859396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,134,202
540,0.852892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,158,178
550,0.850961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,152,177
560,0.848504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,188,150
570,0.850593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,157,167
580,0.854304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,142,186
590,0.85021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,125,180
600,0.848741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,149,164
610,0.859033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,133,184
620,0.851617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,157,159
630,0.854617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,143,167
640,0.845848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,127,156
650,0.823757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,114,121
660,0.823742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,118,115
670,0.831762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,136,120
680,0.840066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,186,118
690,0.835346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,177,113
700,0.837863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,179,115
710,0.833293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,168,115
720,0.840551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,169,129
730,0.848079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,193,128
740,0.853891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,221,115
750,0.853095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,233,106
760,0.854825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,243,102
770,0.846498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,233,92
780,0.843739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,228,92
790,0.840894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,234,80
800,0.836008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,244,70
810,0.835807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,245,69
820,0.835913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,240,76
830,0.830771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,246,71
840,0.828666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,244,65
850,0.830883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,219,83
860,0.839105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,243,77
870,0.839372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,232,78
880,0.848406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,260,78
890,0.85608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,276,88
900,0.859391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,272,94
910,0.84775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,265,86
920,0.853019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,271,93
930,0.844938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,284,80
940,0.847442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,284,83
950,0.85798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,274,115
960,0.857268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,285,104
970,0.852836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,293,91
980,0.854278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,289,96
990,0.858145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,269,111
1000,0.858536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,271,110
1010,0.860348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,253,119
1020,0.851695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,290,85
1030,0.841943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,308,65
1040,0.837417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,317,53
1050,0.838211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,299,62
1060,0.830347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,306,51
1070,0.833711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,317,54
1080,0.838691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,304,69
1090,0.841226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,272,83
1100,0.839621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,278,78
1110,0.839455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,277,77
1120,0.841853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,250,84
