update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.011756,20,18,23,21,23,18,24,21,17,22,19,17,20,18,22,19,19,17,21,21
10,-0.0727821,1,4,5,16,15,37,34,49,36,38,46,34,20,23,19,7,5,1,9,1
20,-0.0788967,0,1,0,3,10,54,36,37,46,49,34,58,35,32,5,0,0,0,0,0
30,-0.0545977,0,0,0,0,4,54,33,31,51,47,43,60,42,33,1,1,0,0,0,0
40,-0.0135041,0,0,0,0,7,41,37,20,23,44,64,69,61,33,1,0,0,0,0,0
50,0.0166341,0,0,0,0,0,14,28,26,52,39,87,63,68,22,1,0,0,0,0,0
60,0.0152593,0,0,0,0,0,14,36,23,29,51,89,67,73,16,2,0,0,0,0,0
70,0.0217896,0,0,0,0,2,16,46,17,19,53,77,86,45,34,5,0,0,0,0,0
80,0.0430651,0,0,0,0,0,11,40,17,28,45,95,69,34,55,6,0,0,0,0,0
90,0.0742511,0,0,0,0,0,4,22,20,31,38,94,89,46,44,12,0,0,0,0,0
100,0.11523,0,0,0,0,0,1,11,16,15,63,90,61,65,52,26,0,0,0,0,0
110,0.11647,0,0,0,0,0,5,14,12,24,59,76,69,37,56,48,0,0,0,0,0
120,0.116517,0,0,0,0,0,3,15,20,36,47,78,52,26,70,53,0,0,0,0,0
130,0.135837,0,0,0,0,0,3,12,15,30,55,76,35,41,79,54,0,0,0,0,0
140,0.0773693,0,0,0,0,0,8,10,5,43,89,86,48,31,49,31,0,0,0,0,0
150,0.0525695,0,0,0,0,0,12,10,2,46,86,121,36,19,51,14,3,0,0,0,0
160,0.065651,0,0,0,0,0,6,9,2,56,69,137,34,9,47,30,1,0,0,0,0
