update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,-0.0324956,23,23,18,20,30,17,20,21,19,19,17,26,19,12,23,15,20,18,18,22
10,0.503682,2,2,0,1,0,1,0,4,0,4,0,10,10,35,41,27,42,45,18,3
20,0.605065,0,0,0,0,0,0,0,4,0,0,0,3,6,22,28,42,46,49,37,3
30,0.569216,0,0,0,0,0,0,0,0,0,0,0,0,5,41,66,35,39,39,30,0
40,0.539136,0,0,0,0,0,0,0,0,0,0,0,0,3,79,63,28,48,31,32,0
50,0.519203,0,0,0,0,0,0,0,0,0,0,0,0,4,94,41,3,30,17,36,2
60,0.516893,0,0,0,0,0,0,0,0,0,0,0,0,25,86,28,1,52,23,29,0
70,0.400395,0,0,0,0,0,0,0,0,0,0,0,0,60,126,26,5,13,14,11,0
80,0.399463,0,0,0,0,0,0,0,0,0,0,0,0,63,118,49,2,14,11,10,0
90,0.37706,0,0,0,0,0,0,0,0,0,0,0,0,70,116,45,2,15,11,0,0
100,0.343114,0,0,0,0,0,0,0,0,0,0,0,3,68,145,43,4,0,5,0,0
110,0.331953,0,0,0,0,0,0,0,0,0,0,0,2,100,106,41,6,0,0,0,0
120,0.351536,0,0,0,0,0,0,0,0,0,0,0,0,72,115,62,8,0,0,0,0
130,0.345797,0,0,0,0,0,0,0,0,0,0,0,0,85,103,68,7,0,0,0,0
140,0.336035,0,0,0,0,0,0,0,0,0,0,0,1,80,142,39,3,0,0,0,0
150,0.33173,0,0,0,0,0,0,0,0,0,0,0,4,85,128,32,5,0,0,0,0
160,0.334748,0,0,0,0,0,0,0,0,0,0,0,0,100,125,24,11,0,0,0,0
170,0.313076,0,0,0,0,0,0,0,0,0,0,0,0,120,109,25,0,0,0,0,0
180,0.310266,0,0,0,0,0,0,0,0,0,0,0,1,113,146,16,1,0,0,0,0
190,0.318034,0,0,0,0,0,0,0,0,0,0,0,2,79,158,5,0,0,0,0,0
200,0.317771,0,0,0,0,0,0,0,0,0,0,0,0,93,150,6,0,0,0,0,0
210,0.310053,0,0,0,0,0,0,0,0,0,0,0,0,109,147,3,0,0,0,0,0
220,0.296436,0,0,0,0,0,0,0,0,0,0,0,0,141,102,1,0,0,0,0,0
